filename,fold,target,primary_label,durations
463520.wav,2,17,eurwar1,69.58925
459839.wav,1,17,eurwar1,67.1085625
447311.wav,1,17,eurwar1,70.6758125
447310.wav,1,17,eurwar1,59.1464375
437808.wav,2,17,eurwar1,76.7931875
431062.wav,2,17,eurwar1,43.6245
429210.wav,2,17,eurwar1,11.0113125
426238.wav,1,17,eurwar1,20.0881875
424458.wav,2,17,eurwar1,20.610625
424110.wav,2,17,eurwar1,48.6264375
421998.wav,2,17,eurwar1,23.206875
421578.wav,1,17,eurwar1,98.4061875
421556.wav,2,17,eurwar1,9.6391875
421439.wav,1,17,eurwar1,45.7926875
421435.wav,1,17,eurwar1,9.247375
421053.wav,1,17,eurwar1,11.069
418412.wav,2,17,eurwar1,95.94325
418140.wav,2,17,eurwar1,99.44925
417119.wav,1,17,eurwar1,73.6394375
416545.wav,2,17,eurwar1,82.111
416473.wav,2,17,eurwar1,27.271875
416470.wav,1,17,eurwar1,17.1624375
416292.wav,1,17,eurwar1,65.7151875
416242.wav,2,17,eurwar1,86.54475
410583.wav,2,17,eurwar1,97.3783125
410142.wav,2,17,eurwar1,79.517375
381858.wav,1,17,eurwar1,36.931
381857.wav,1,17,eurwar1,95.678
381856.wav,2,17,eurwar1,19.0870625
380964.wav,2,17,eurwar1,23.602
380963.wav,2,17,eurwar1,23.974
380144.wav,1,17,eurwar1,38.9250625
380138.wav,2,17,eurwar1,16.3508125
380137.wav,1,17,eurwar1,17.7779375
374228.wav,1,17,eurwar1,35.5491875
373909.wav,2,17,eurwar1,40.4636875
373117.wav,1,17,eurwar1,24.6005625
372906.wav,1,17,eurwar1,79.2565625
371320.wav,1,17,eurwar1,42.6855
370107.wav,2,17,eurwar1,77.5325
368570.wav,1,17,eurwar1,81.1363125
367077.wav,1,17,eurwar1,42.8756875
364920.wav,2,17,eurwar1,67.9533125
347287.wav,2,17,eurwar1,8.689625
347286.wav,1,17,eurwar1,7.6135625
347285.wav,2,17,eurwar1,14.9008125
347284.wav,1,17,eurwar1,32.693375
344227.wav,2,17,eurwar1,42.658
344225.wav,1,17,eurwar1,16.90125
344224.wav,2,17,eurwar1,36.4669375
341947.wav,1,17,eurwar1,46.2
341941.wav,1,17,eurwar1,85.08
341925.wav,2,17,eurwar1,90.3836875
337426.wav,2,17,eurwar1,97.936875
325450.wav,1,17,eurwar1,23.9393125
322545.wav,2,17,eurwar1,68.62475
320350.wav,1,17,eurwar1,98.6536875
319535.wav,1,17,eurwar1,58.93225
319533.wav,2,17,eurwar1,48.718375
315257.wav,1,17,eurwar1,95.8955
312497.wav,1,17,eurwar1,44.842875
299922.wav,1,17,eurwar1,28.2645
292574.wav,1,17,eurwar1,54.5436875
281515.wav,2,17,eurwar1,32.287375
281514.wav,1,17,eurwar1,81.1624375
281513.wav,1,17,eurwar1,57.54775
281512.wav,1,17,eurwar1,87.8236875
281511.wav,1,17,eurwar1,66.50775
281510.wav,1,17,eurwar1,94.3543125
281508.wav,1,17,eurwar1,76.617125
281507.wav,2,17,eurwar1,59.7681875
279761.wav,2,17,eurwar1,88.7640625
270208.wav,1,17,eurwar1,27.3240625
265057.wav,1,17,eurwar1,21.6598125
263612.wav,2,17,eurwar1,66.1420625
244435.wav,1,17,eurwar1,48.7194375
240877.wav,2,17,eurwar1,58.159125
240875.wav,2,17,eurwar1,47.1703125
240873.wav,2,17,eurwar1,99.519375
240833.wav,2,17,eurwar1,71.0688125
225364.wav,1,17,eurwar1,36.022875
214097.wav,1,17,eurwar1,86.2040625
211881.wav,2,17,eurwar1,55.9575625
211880.wav,1,17,eurwar1,42.1946875
195186.wav,2,17,eurwar1,29.953
192669.wav,1,17,eurwar1,23.9669375
186702.wav,1,17,eurwar1,40.4636875
183125.wav,1,17,eurwar1,67.68325
181365.wav,2,17,eurwar1,81.072
181304.wav,1,17,eurwar1,74.8850625
180941.wav,1,17,eurwar1,37.063
180170.wav,2,17,eurwar1,25.9929375
179622.wav,1,17,eurwar1,50.311875
177735.wav,2,17,eurwar1,53.3681875
176094.wav,1,17,eurwar1,29.4369375
176092.wav,2,17,eurwar1,6.39325
176090.wav,1,17,eurwar1,30.068125
162862.wav,1,17,eurwar1,20.2188125
161912.wav,2,17,eurwar1,47.20325
157121.wav,2,17,eurwar1,80.96725
156470.wav,1,17,eurwar1,60.186125
156466.wav,1,17,eurwar1,61.128
150552.wav,2,17,eurwar1,39.1836875
150549.wav,1,17,eurwar1,47.9608125
150548.wav,1,17,eurwar1,10.318375
144371.wav,2,17,eurwar1,10.9191875
143082.wav,2,17,eurwar1,60.10775
143077.wav,2,17,eurwar1,75.859625
143035.wav,2,17,eurwar1,66.88475
142804.wav,1,17,eurwar1,44.5388125
142699.wav,1,17,eurwar1,92.4735
142513.wav,2,17,eurwar1,32.6530625
142293.wav,1,17,eurwar1,56.7901875
142292.wav,2,17,eurwar1,75.598375
142291.wav,1,17,eurwar1,36.1535
141960.wav,2,17,eurwar1,15.876
137888.wav,1,17,eurwar1,43.488
137673.wav,1,17,eurwar1,56.28
134083.wav,1,17,eurwar1,58.966625
131003.wav,2,17,eurwar1,51.6496875
130556.wav,1,17,eurwar1,59.352
124052.wav,1,17,eurwar1,88.8946875
124047.wav,1,17,eurwar1,85.6555
113363.wav,2,17,eurwar1,84.264
113362.wav,1,17,eurwar1,44.04
110341.wav,1,17,eurwar1,45.6881875
104605.wav,2,17,eurwar1,40.2171875
104603.wav,1,17,eurwar1,93.706125
102182.wav,1,17,eurwar1,49.3134375
101548.wav,2,17,eurwar1,76.896
101507.wav,2,17,eurwar1,29.231
91266.wav,2,17,eurwar1,74.213875
89363.wav,2,17,eurwar1,30.693875
89257.wav,2,17,eurwar1,52.7935
83231.wav,1,17,eurwar1,31.921625
83197.wav,1,17,eurwar1,49.5020625
82562.wav,1,17,eurwar1,30.3350625
82560.wav,2,17,eurwar1,20.0873125
79041.wav,1,17,eurwar1,27.7943125
79040.wav,2,17,eurwar1,28.7085625
79039.wav,1,17,eurwar1,37.538
79038.wav,1,17,eurwar1,20.401625
79037.wav,1,17,eurwar1,32.9926875
79036.wav,1,17,eurwar1,38.217125
72758.wav,2,17,eurwar1,41.0645
54520.wav,2,17,eurwar1,42.9975625
54027.wav,2,17,eurwar1,61.6721875
52388.wav,2,17,eurwar1,99.482375
52387.wav,2,17,eurwar1,95.2100625
49641.wav,2,17,eurwar1,84.767375
44644.wav,1,17,eurwar1,41.503625
42543.wav,1,17,eurwar1,67.5526875
39620.wav,2,17,eurwar1,19.8378125
35094.wav,1,17,eurwar1,94.1453125
29728.wav,2,17,eurwar1,80.784
29720.wav,2,17,eurwar1,44.773875
27999.wav,1,17,eurwar1,56.502875
27123.wav,1,17,eurwar1,58.3314375
27122.wav,2,17,eurwar1,80.770625
27121.wav,1,17,eurwar1,27.7681875
25608.wav,1,17,eurwar1,71.1836875
25606.wav,1,17,eurwar1,41.22125
19625.wav,1,17,eurwar1,18.050625
697723.wav,2,17,eurwar1,7.84675
685977.wav,2,17,eurwar1,23.593125
684235.wav,1,17,eurwar1,18.129
683669.wav,2,17,eurwar1,23.022375
683668.wav,2,17,eurwar1,28.0841875
683062.wav,2,17,eurwar1,49.079625
682601.wav,1,17,eurwar1,87.1994375
680857.wav,1,17,eurwar1,31.8155625
675603.wav,2,17,eurwar1,81.7075625
674376.wav,2,17,eurwar1,8.8555
673892.wav,2,17,eurwar1,61.953875
673530.wav,2,17,eurwar1,16.3585
672026.wav,2,17,eurwar1,16.0444375
671620.wav,2,17,eurwar1,42.7333125
671211.wav,1,17,eurwar1,35.296
670575.wav,1,17,eurwar1,15.1881875
670574.wav,1,17,eurwar1,27.1698125
670030.wav,2,17,eurwar1,50.88
669222.wav,1,17,eurwar1,26.586875
669138.wav,1,17,eurwar1,33.278125
667936.wav,2,17,eurwar1,29.26325
667934.wav,1,17,eurwar1,29.26325
667126.wav,2,17,eurwar1,29.9125625
667123.wav,2,17,eurwar1,25.4935625
666689.wav,1,17,eurwar1,28.4676875
666688.wav,2,17,eurwar1,11.79575
666255.wav,2,17,eurwar1,16.0085625
664062.wav,2,17,eurwar1,64.728
663584.wav,1,17,eurwar1,28.224
660414.wav,2,17,eurwar1,30.679125
658780.wav,1,17,eurwar1,48.310625
658171.wav,2,17,eurwar1,62.272
658143.wav,2,17,eurwar1,52.4825
657656.wav,1,17,eurwar1,59.089
656484.wav,1,17,eurwar1,76.905875
656256.wav,2,17,eurwar1,66.0
655992.wav,1,17,eurwar1,81.693
654220.wav,2,17,eurwar1,14.7765
653434.wav,1,17,eurwar1,13.6041875
651711.wav,2,17,eurwar1,59.272625
651703.wav,1,17,eurwar1,72.5354375
651366.wav,1,17,eurwar1,27.9466875
649717.wav,2,17,eurwar1,87.0240625
649440.wav,2,17,eurwar1,65.4853125
649330.wav,2,17,eurwar1,9.5469375
646735.wav,1,17,eurwar1,98.2141875
645764.wav,2,17,eurwar1,79.5093125
645422.wav,2,17,eurwar1,6.8130625
645367.wav,2,17,eurwar1,46.5116875
645108.wav,2,17,eurwar1,72.222875
645033.wav,1,17,eurwar1,66.8758125
643554.wav,2,17,eurwar1,93.0220625
639531.wav,2,17,eurwar1,9.934375
638187.wav,2,17,eurwar1,17.4040625
634402.wav,1,17,eurwar1,10.880625
633646.wav,1,17,eurwar1,79.3139375
622739.wav,1,17,eurwar1,67.68325
614985.wav,1,17,eurwar1,20.0263125
597472.wav,2,17,eurwar1,21.888
595556.wav,2,17,eurwar1,29.92
594513.wav,2,17,eurwar1,28.2445
589848.wav,2,17,eurwar1,41.195125
589847.wav,2,17,eurwar1,67.3436875
588521.wav,2,17,eurwar1,16.2390625
588520.wav,2,17,eurwar1,68.738125
588519.wav,2,17,eurwar1,43.3701875
588481.wav,2,17,eurwar1,70.4970625
587296.wav,2,17,eurwar1,25.7878125
586782.wav,1,17,eurwar1,10.6
586582.wav,2,17,eurwar1,35.06
584368.wav,1,17,eurwar1,54.467
584367.wav,1,17,eurwar1,72.401625
583655.wav,1,17,eurwar1,87.2294375
582308.wav,2,17,eurwar1,25.8214375
580827.wav,2,17,eurwar1,50.8986875
579814.wav,2,17,eurwar1,12.226
579812.wav,2,17,eurwar1,11.8619375
575075.wav,2,17,eurwar1,59.4024375
572910.wav,2,17,eurwar1,22.4124375
572909.wav,2,17,eurwar1,32.5921875
572806.wav,2,17,eurwar1,39.111875
572804.wav,2,17,eurwar1,11.8906875
572803.wav,1,17,eurwar1,11.0141875
572801.wav,2,17,eurwar1,10.4684375
572800.wav,1,17,eurwar1,14.371375
572799.wav,2,17,eurwar1,29.9995625
572797.wav,2,17,eurwar1,46.8515
572794.wav,1,17,eurwar1,63.0585625
572793.wav,1,17,eurwar1,27.303875
572792.wav,1,17,eurwar1,22.42525
572791.wav,1,17,eurwar1,57.617625
572790.wav,1,17,eurwar1,58.609875
572680.wav,1,17,eurwar1,58.6261875
572646.wav,2,17,eurwar1,39.171
572114.wav,2,17,eurwar1,69.12
571620.wav,2,17,eurwar1,30.1970625
571577.wav,2,17,eurwar1,90.156875
571217.wav,1,17,eurwar1,47.9031875
571206.wav,2,17,eurwar1,63.295875
570989.wav,1,17,eurwar1,10.3735
570500.wav,1,17,eurwar1,70.113625
570178.wav,1,17,eurwar1,20.9565625
570073.wav,1,17,eurwar1,26.5206875
570036.wav,1,17,eurwar1,9.0969375
569988.wav,2,17,eurwar1,38.360875
569987.wav,2,17,eurwar1,46.4565
569538.wav,2,17,eurwar1,97.463
569244.wav,2,17,eurwar1,74.4511875
568843.wav,2,17,eurwar1,39.8089375
568842.wav,1,17,eurwar1,89.17375
568818.wav,2,17,eurwar1,48.53025
568743.wav,2,17,eurwar1,15.875375
568740.wav,2,17,eurwar1,9.198125
568739.wav,1,17,eurwar1,7.4855
568361.wav,1,17,eurwar1,55.873
567616.wav,2,17,eurwar1,80.401
567564.wav,1,17,eurwar1,92.63125
567138.wav,1,17,eurwar1,20.689
567059.wav,2,17,eurwar1,37.7469375
566054.wav,2,17,eurwar1,50.044375
565724.wav,2,17,eurwar1,56.706875
565606.wav,1,17,eurwar1,84.26525
565605.wav,1,17,eurwar1,47.4304375
565355.wav,2,17,eurwar1,46.1023125
564455.wav,2,17,eurwar1,27.8726875
564454.wav,2,17,eurwar1,21.733875
564047.wav,1,17,eurwar1,20.922375
563492.wav,1,17,eurwar1,7.104125
563490.wav,2,17,eurwar1,13.038625
563356.wav,1,17,eurwar1,28.3439375
563284.wav,2,17,eurwar1,58.9
563283.wav,2,17,eurwar1,93.9746875
563282.wav,2,17,eurwar1,68.0745625
563249.wav,1,17,eurwar1,90.482
562546.wav,1,17,eurwar1,56.136
562394.wav,1,17,eurwar1,48.3065
562046.wav,1,17,eurwar1,6.1065
560172.wav,2,17,eurwar1,87.6930625
560169.wav,1,17,eurwar1,26.801625
560075.wav,2,17,eurwar1,15.972625
559667.wav,2,17,eurwar1,73.5608125
559080.wav,1,17,eurwar1,82.198
559079.wav,2,17,eurwar1,79.8861875
559042.wav,1,17,eurwar1,25.1298125
558484.wav,2,17,eurwar1,20.5264375
557913.wav,2,17,eurwar1,62.6608125
557024.wav,1,17,eurwar1,16.248
556699.wav,1,17,eurwar1,10.833375
555477.wav,1,17,eurwar1,39.967375
554683.wav,2,17,eurwar1,97.7995625
554046.wav,1,17,eurwar1,63.024
554045.wav,2,17,eurwar1,10.824
554030.wav,2,17,eurwar1,52.4335
553630.wav,1,17,eurwar1,23.784
553626.wav,2,17,eurwar1,20.04
553625.wav,2,17,eurwar1,47.544
549325.wav,1,17,eurwar1,71.915125
549315.wav,2,17,eurwar1,74.7885625
544627.wav,2,17,eurwar1,20.653
536800.wav,2,17,eurwar1,96.3135
536798.wav,2,17,eurwar1,45.7143125
534269.wav,1,17,eurwar1,53.8090625
534268.wav,1,17,eurwar1,7.798125
534265.wav,1,17,eurwar1,50.408625
534263.wav,2,17,eurwar1,57.8345
534260.wav,2,17,eurwar1,50.0364375
529755.wav,1,17,eurwar1,50.4946875
528601.wav,2,17,eurwar1,26.602
528279.wav,2,17,eurwar1,29.59875
516365.wav,1,17,eurwar1,62.3614375
504211.wav,1,17,eurwar1,74.736
497787.wav,2,17,eurwar1,29.920625
491657.wav,2,17,eurwar1,22.8049375
490861.wav,1,17,eurwar1,35.3140625
490857.wav,1,17,eurwar1,6.665375
490856.wav,1,17,eurwar1,8.771375
490849.wav,1,17,eurwar1,22.1301875
490187.wav,2,17,eurwar1,51.8269375
489061.wav,1,17,eurwar1,14.1855625
489060.wav,2,17,eurwar1,23.61575
488942.wav,1,17,eurwar1,21.3403125
488474.wav,1,17,eurwar1,47.30775
487235.wav,2,17,eurwar1,68.52
486090.wav,1,17,eurwar1,65.5035
481771.wav,2,17,eurwar1,52.848625
481586.wav,2,17,eurwar1,40.4375625
481097.wav,1,17,eurwar1,63.5036875
479659.wav,2,17,eurwar1,91.8706875
479651.wav,1,17,eurwar1,98.216375
478299.wav,1,17,eurwar1,22.6179375
478198.wav,2,17,eurwar1,33.370125
478152.wav,1,17,eurwar1,30.2236875
477140.wav,1,17,eurwar1,74.98725
476876.wav,1,17,eurwar1,52.3443125
475592.wav,2,17,eurwar1,28.344
475205.wav,1,17,eurwar1,16.992
474033.wav,2,17,eurwar1,42.3293125
473550.wav,2,17,eurwar1,12.984
473219.wav,1,17,eurwar1,67.89225
471907.wav,2,17,eurwar1,57.769
470003.wav,1,17,eurwar1,43.1281875
467473.wav,2,17,eurwar1,15.422625
463519.wav,2,17,eurwar1,65.2369375
454656.wav,2,17,eurwar1,19.8938125
444842.wav,1,17,eurwar1,36.4669375
440113.wav,2,17,eurwar1,40.758
429060.wav,2,17,eurwar1,8.856125
424196.wav,2,17,eurwar1,71.4451875
422189.wav,1,17,eurwar1,46.96925
419884.wav,2,17,eurwar1,76.387
419590.wav,1,17,eurwar1,25.344
417716.wav,1,17,eurwar1,20.437
416507.wav,2,17,eurwar1,61.883375
416272.wav,1,17,eurwar1,76.826125
414686.wav,1,17,eurwar1,60.0226875
412345.wav,2,17,eurwar1,72.3138125
410775.wav,2,17,eurwar1,20.221
406090.wav,2,17,eurwar1,88.872
405348.wav,1,17,eurwar1,98.592
405347.wav,1,17,eurwar1,60.048
395479.wav,1,17,eurwar1,33.696
394877.wav,2,17,eurwar1,13.4600625
394774.wav,1,17,eurwar1,21.4988125
394624.wav,2,17,eurwar1,13.0594375
394532.wav,2,17,eurwar1,46.1985625
394531.wav,2,17,eurwar1,41.6154375
393095.wav,2,17,eurwar1,44.5126875
389108.wav,1,17,eurwar1,12.878375
385561.wav,1,17,eurwar1,34.0636875
381552.wav,2,17,eurwar1,19.9929375
381331.wav,2,17,eurwar1,51.04775
381178.wav,1,17,eurwar1,23.1611875
380674.wav,2,17,eurwar1,33.183125
380478.wav,2,17,eurwar1,75.8589375
380143.wav,1,17,eurwar1,43.37125
379091.wav,1,17,eurwar1,57.157
376769.wav,1,17,eurwar1,45.756125
376061.wav,2,17,eurwar1,70.32
375886.wav,2,17,eurwar1,39.054125
374731.wav,2,17,eurwar1,47.4321875
374314.wav,1,17,eurwar1,46.744
374213.wav,1,17,eurwar1,43.1941875
373892.wav,2,17,eurwar1,46.7299375
373579.wav,2,17,eurwar1,88.4529375
371848.wav,1,17,eurwar1,25.3969375
371845.wav,1,17,eurwar1,16.882625
369931.wav,2,17,eurwar1,87.746375
367447.wav,1,17,eurwar1,38.160625
367318.wav,1,17,eurwar1,8.012375
367039.wav,1,17,eurwar1,29.6866875
366714.wav,2,17,eurwar1,13.46625
365787.wav,2,17,eurwar1,10.7504375
365786.wav,2,17,eurwar1,18.269125
363297.wav,1,17,eurwar1,32.8794375
363296.wav,2,17,eurwar1,31.96225
359153.wav,2,17,eurwar1,11.6715
353862.wav,2,17,eurwar1,70.6373125
353861.wav,2,17,eurwar1,9.856375
344222.wav,2,17,eurwar1,41.8481875
340344.wav,1,17,eurwar1,60.1196875
337973.wav,2,17,eurwar1,9.9970625
337604.wav,2,17,eurwar1,14.9681875
337603.wav,1,17,eurwar1,57.0514375
337602.wav,1,17,eurwar1,90.853875
337601.wav,2,17,eurwar1,55.222875
337600.wav,2,17,eurwar1,47.8040625
337599.wav,1,17,eurwar1,28.42125
337598.wav,2,17,eurwar1,64.36575
337597.wav,1,17,eurwar1,30.537125
336626.wav,2,17,eurwar1,11.807375
334318.wav,2,17,eurwar1,42.3455625
330285.wav,1,17,eurwar1,18.2183125
328603.wav,2,17,eurwar1,28.6563125
328271.wav,1,17,eurwar1,71.5755
326481.wav,2,17,eurwar1,69.39925
321578.wav,1,17,eurwar1,57.1949375
321314.wav,1,17,eurwar1,74.2933125
320593.wav,1,17,eurwar1,83.755
319639.wav,1,17,eurwar1,44.8886875
317526.wav,1,17,eurwar1,13.224
316461.wav,1,17,eurwar1,34.704
315891.wav,2,17,eurwar1,78.1025
310805.wav,2,17,eurwar1,57.555625
308730.wav,2,17,eurwar1,60.814125
307974.wav,2,17,eurwar1,27.6245625
307679.wav,1,17,eurwar1,61.3104375
307586.wav,1,17,eurwar1,8.006
307585.wav,2,17,eurwar1,41.0308125
307584.wav,1,17,eurwar1,7.01225
305353.wav,1,17,eurwar1,7.4188125
292856.wav,2,17,eurwar1,14.218375
292397.wav,1,17,eurwar1,22.0073125
292061.wav,2,17,eurwar1,38.1288125
265309.wav,2,17,eurwar1,54.7526875
265249.wav,2,17,eurwar1,6.672
254423.wav,2,17,eurwar1,32.8430625
253068.wav,1,17,eurwar1,37.3221875
247878.wav,1,17,eurwar1,67.84
247877.wav,1,17,eurwar1,57.2604375
247876.wav,1,17,eurwar1,65.097125
246513.wav,1,17,eurwar1,27.838875
246392.wav,2,17,eurwar1,22.3634375
246206.wav,2,17,eurwar1,32.2161875
246028.wav,2,17,eurwar1,67.0040625
245955.wav,2,17,eurwar1,15.5341875
241458.wav,1,17,eurwar1,34.4116875
240426.wav,1,17,eurwar1,67.84
239999.wav,1,17,eurwar1,19.618
218016.wav,2,17,eurwar1,28.8914375
211879.wav,2,17,eurwar1,31.728875
211877.wav,2,17,eurwar1,55.2815625
211876.wav,2,17,eurwar1,12.3135625
209116.wav,1,17,eurwar1,65.5060625
209115.wav,2,17,eurwar1,70.8675625
209093.wav,2,17,eurwar1,26.5665625
203612.wav,1,17,eurwar1,50.497
194316.wav,1,17,eurwar1,16.311875
187938.wav,2,17,eurwar1,19.2116875
184140.wav,2,17,eurwar1,36.936
183990.wav,2,17,eurwar1,89.0293125
183522.wav,2,17,eurwar1,20.7609375
183429.wav,2,17,eurwar1,32.3575625
181977.wav,1,17,eurwar1,18.5873125
180754.wav,1,17,eurwar1,23.9281875
180131.wav,1,17,eurwar1,70.384375
179933.wav,1,17,eurwar1,45.66775
179924.wav,1,17,eurwar1,53.755
175377.wav,1,17,eurwar1,65.616
167138.wav,1,17,eurwar1,65.071
161913.wav,2,17,eurwar1,64.8620625
152699.wav,1,17,eurwar1,22.08
152697.wav,1,17,eurwar1,22.153
150594.wav,1,17,eurwar1,71.472
149171.wav,2,17,eurwar1,49.1624375
144505.wav,1,17,eurwar1,17.3266875
141961.wav,2,17,eurwar1,41.832
138175.wav,2,17,eurwar1,97.224
138012.wav,2,17,eurwar1,25.2368125
136194.wav,2,17,eurwar1,65.28
124049.wav,1,17,eurwar1,60.31675
121022.wav,1,17,eurwar1,58.3116875
112557.wav,2,17,eurwar1,69.2180625
104606.wav,2,17,eurwar1,43.30775
104087.wav,1,17,eurwar1,42.072
103581.wav,2,17,eurwar1,26.4359375
102789.wav,2,17,eurwar1,20.448
101938.wav,2,17,eurwar1,20.271
100612.wav,1,17,eurwar1,82.351
89365.wav,1,17,eurwar1,27.089
89364.wav,1,17,eurwar1,37.5901875
78971.wav,2,17,eurwar1,50.4946875
78112.wav,2,17,eurwar1,77.1135
67251.wav,1,17,eurwar1,44.1991875
67135.wav,2,17,eurwar1,37.279625
67134.wav,2,17,eurwar1,28.42125
62084.wav,1,17,eurwar1,29.7535
61908.wav,1,17,eurwar1,45.4008125
61890.wav,2,17,eurwar1,46.106125
43600.wav,2,17,eurwar1,25.469375
41449.wav,2,17,eurwar1,39.5755
41415.wav,1,17,eurwar1,34.951875
36480.wav,2,17,eurwar1,53.0546875
34980.wav,1,17,eurwar1,47.9346875
34096.wav,2,17,eurwar1,41.5346875
29169.wav,2,17,eurwar1,19.591875
27124.wav,1,17,eurwar1,27.3501875
26579.wav,1,17,eurwar1,75.2326875
26023.wav,2,17,eurwar1,35.3436875
25604.wav,1,17,eurwar1,59.4285625
24971.wav,1,17,eurwar1,76.68
24939.wav,1,17,eurwar1,8.881625
690368.wav,1,17,eurwar1,6.469
675604.wav,2,17,eurwar1,16.72225
675601.wav,2,17,eurwar1,15.51575
673529.wav,1,17,eurwar1,29.12975
671567.wav,1,17,eurwar1,29.6758125
670892.wav,2,17,eurwar1,22.3129375
669221.wav,2,17,eurwar1,23.8416875
667128.wav,1,17,eurwar1,25.0145625
667127.wav,1,17,eurwar1,64.2035
666407.wav,1,17,eurwar1,19.2831875
666256.wav,2,17,eurwar1,44.8278125
664388.wav,1,17,eurwar1,66.072
662637.wav,1,17,eurwar1,28.7666875
662636.wav,2,17,eurwar1,63.46875
662634.wav,2,17,eurwar1,92.2251875
661708.wav,1,17,eurwar1,31.320125
660974.wav,1,17,eurwar1,22.528
658463.wav,1,17,eurwar1,58.5386875
654928.wav,2,17,eurwar1,23.552
652839.wav,2,17,eurwar1,15.4455625
649273.wav,1,17,eurwar1,24.739
648004.wav,2,17,eurwar1,68.5825
647913.wav,1,17,eurwar1,75.1766875
647680.wav,2,17,eurwar1,6.3604375
642771.wav,1,17,eurwar1,18.3901875
642215.wav,2,17,eurwar1,27.8963125
635358.wav,2,17,eurwar1,18.373
628636.wav,2,17,eurwar1,10.76975
627113.wav,2,17,eurwar1,12.119375
619302.wav,2,17,eurwar1,37.461375
604119.wav,1,17,eurwar1,52.0449375
604118.wav,1,17,eurwar1,61.7480625
604116.wav,2,17,eurwar1,95.4328125
596159.wav,1,17,eurwar1,17.77175
588635.wav,2,17,eurwar1,37.9319375
588634.wav,1,17,eurwar1,32.663875
588633.wav,1,17,eurwar1,32.5060625
588632.wav,2,17,eurwar1,13.9250625
578321.wav,1,17,eurwar1,48.8808125
577641.wav,2,17,eurwar1,48.285375
573625.wav,1,17,eurwar1,57.264
573289.wav,2,17,eurwar1,54.0821875
572029.wav,2,17,eurwar1,49.374375
572022.wav,1,17,eurwar1,42.27075
571989.wav,1,17,eurwar1,67.538
571762.wav,1,17,eurwar1,24.685375
571469.wav,2,17,eurwar1,20.5124375
571467.wav,2,17,eurwar1,10.235125
570074.wav,1,17,eurwar1,33.318
567177.wav,1,17,eurwar1,66.795125
565602.wav,2,17,eurwar1,21.616125
565601.wav,1,17,eurwar1,51.4795625
564456.wav,2,17,eurwar1,27.219625
564077.wav,2,17,eurwar1,18.4685625
564064.wav,2,17,eurwar1,48.5504375
564061.wav,1,17,eurwar1,56.824625
564060.wav,1,17,eurwar1,71.3153125
564058.wav,2,17,eurwar1,16.5904375
564056.wav,1,17,eurwar1,25.1281875
564044.wav,1,17,eurwar1,6.75425
564042.wav,1,17,eurwar1,12.063375
563277.wav,1,17,eurwar1,67.4481875
562544.wav,1,17,eurwar1,57.36
555784.wav,1,17,eurwar1,20.715125
548550.wav,2,17,eurwar1,27.3415
529756.wav,1,17,eurwar1,83.5135
521472.wav,2,17,eurwar1,73.9004375
518803.wav,1,17,eurwar1,18.242625
512899.wav,2,17,eurwar1,12.0926875
490855.wav,2,17,eurwar1,58.6945
489062.wav,1,17,eurwar1,39.8639375
483388.wav,2,17,eurwar1,49.0085
483192.wav,2,17,eurwar1,49.061
478139.wav,2,17,eurwar1,33.48
476345.wav,2,17,eurwar1,30.481
476344.wav,1,17,eurwar1,28.801
475871.wav,2,17,eurwar1,59.809
474338.wav,1,17,eurwar1,21.2114375
472137.wav,1,17,eurwar1,96.967625
472133.wav,1,17,eurwar1,45.337
472128.wav,1,17,eurwar1,29.065
472126.wav,2,17,eurwar1,54.961
470714.wav,1,17,eurwar1,14.34975
470656.wav,2,17,eurwar1,47.905
470541.wav,2,17,eurwar1,50.473
470465.wav,1,17,eurwar1,57.073
470380.wav,2,17,eurwar1,83.377
470369.wav,2,17,eurwar1,48.601
470367.wav,2,17,eurwar1,72.193
470132.wav,1,17,eurwar1,72.385
470131.wav,1,17,eurwar1,34.129
470124.wav,1,17,eurwar1,93.361
470121.wav,2,17,eurwar1,43.825
470097.wav,2,17,eurwar1,83.497
470096.wav,1,17,eurwar1,47.521
463921.wav,1,17,eurwar1,29.041
451443.wav,2,17,eurwar1,11.67675
431791.wav,1,17,eurwar1,24.111
422136.wav,1,17,eurwar1,28.029375
418507.wav,2,17,eurwar1,21.60325
417583.wav,2,17,eurwar1,60.578
417260.wav,2,17,eurwar1,16.47125
417094.wav,1,17,eurwar1,23.9684375
416728.wav,2,17,eurwar1,23.7191875
416726.wav,2,17,eurwar1,24.111
410697.wav,1,17,eurwar1,45.661
385560.wav,1,17,eurwar1,22.0735
381580.wav,1,17,eurwar1,17.8155
379245.wav,2,17,eurwar1,19.5135
372918.wav,1,17,eurwar1,24.47675
372916.wav,2,17,eurwar1,12.0685625
372712.wav,1,17,eurwar1,6.818
370681.wav,1,17,eurwar1,75.001
370678.wav,1,17,eurwar1,78.265
370677.wav,1,17,eurwar1,84.961
370674.wav,2,17,eurwar1,94.345
370502.wav,2,17,eurwar1,53.497
370498.wav,1,17,eurwar1,43.153
370459.wav,2,17,eurwar1,48.793
370432.wav,1,17,eurwar1,53.377
370426.wav,1,17,eurwar1,25.849
370424.wav,2,17,eurwar1,77.113
370423.wav,1,17,eurwar1,76.777
370421.wav,2,17,eurwar1,41.809
370420.wav,1,17,eurwar1,30.601
