Unnamed: 0,filename,fold,target,primary_label,durations
7829,488474.wav,1,17,eurwar1,47.30775
7830,487273.wav,2,17,eurwar1,5.1815
7834,481771.wav,3,17,eurwar1,52.848625
7835,481586.wav,2,17,eurwar1,40.4375625
7840,478299.wav,3,17,eurwar1,22.6179375
7841,478198.wav,1,17,eurwar1,33.370125
7843,478152.wav,1,17,eurwar1,30.2236875
7845,476876.wav,3,17,eurwar1,52.3443125
7847,475592.wav,1,17,eurwar1,28.344
7848,475205.wav,2,17-16,eurwar1,16.992
7849,474033.wav,4,17,eurwar1,42.3293125
7850,473550.wav,5,17-16,eurwar1,12.984
7852,471907.wav,2,17,eurwar1,57.769
7854,470003.wav,1,17,eurwar1,43.1281875
7856,467473.wav,3,17,eurwar1,15.422625
7858,454656.wav,1,17,eurwar1,19.8938125
7860,444842.wav,2,17,eurwar1,36.4669375
7861,440113.wav,5,17,eurwar1,40.758
7862,429060.wav,3,17,eurwar1,8.856125
7868,422189.wav,5,17,eurwar1,46.96925
7871,419590.wav,4,17,eurwar1,25.344
7874,417716.wav,2,17,eurwar1,20.437
7885,410775.wav,1,17,eurwar1,20.221
7889,395479.wav,4,17,eurwar1,33.696
7890,394877.wav,4,17,eurwar1,13.4600625
7891,394774.wav,2,17,eurwar1,21.4988125
7892,394624.wav,2,17,eurwar1,13.0594375
7893,394532.wav,1,17,eurwar1,46.1985625
7894,394531.wav,2,17,eurwar1,41.6154375
7895,393095.wav,5,17,eurwar1,44.5126875
7896,389108.wav,4,17,eurwar1,12.878375
7897,385561.wav,1,17,eurwar1,34.0636875
7898,381552.wav,3,17,eurwar1,19.9929375
7899,381331.wav,5,17,eurwar1,51.04775
7900,381178.wav,2,17-10,eurwar1,23.1611875
7901,380674.wav,3,17,eurwar1,33.183125
7903,380143.wav,2,17,eurwar1,43.37125
7904,379091.wav,2,17,eurwar1,57.157
7907,376769.wav,3,17,eurwar1,45.756125
7909,375886.wav,2,17,eurwar1,39.054125
7911,374731.wav,1,17,eurwar1,47.4321875
7912,374314.wav,5,17,eurwar1,46.744
7913,374213.wav,3,17,eurwar1,43.1941875
7914,373892.wav,1,17,eurwar1,46.7299375
7916,371848.wav,5,17,eurwar1,25.3969375
7917,371845.wav,2,17,eurwar1,16.882625
7922,367447.wav,1,17,eurwar1,38.160625
7923,367318.wav,1,17,eurwar1,8.012375
7924,367039.wav,3,17,eurwar1,29.6866875
7926,366714.wav,1,17,eurwar1,13.46625
7927,365787.wav,3,17,eurwar1,10.7504375
7928,365786.wav,5,17,eurwar1,18.269125
7931,363297.wav,4,17,eurwar1,32.8794375
7932,363296.wav,2,17,eurwar1,31.96225
7933,359153.wav,5,17,eurwar1,11.6715
7935,353861.wav,4,17,eurwar1,9.856375
7936,344222.wav,1,17,eurwar1,41.8481875
7938,337973.wav,5,17,eurwar1,9.9970625
7939,337604.wav,3,17,eurwar1,14.9681875
7940,337603.wav,2,17,eurwar1,57.0514375
7942,337601.wav,4,17,eurwar1,55.222875
7943,337600.wav,1,17,eurwar1,47.8040625
7944,337599.wav,4,17,eurwar1,28.42125
7946,337597.wav,4,17,eurwar1,30.537125
7947,336626.wav,4,17,eurwar1,11.807375
7948,334318.wav,1,17,eurwar1,42.3455625
7950,330285.wav,5,17,eurwar1,18.2183125
7951,328603.wav,4,17,eurwar1,28.6563125
7954,321578.wav,5,17,eurwar1,57.1949375
7957,319639.wav,2,17,eurwar1,44.8886875
7959,317526.wav,2,17,eurwar1,13.224
7960,316461.wav,3,17,eurwar1,34.704
7962,310805.wav,3,17,eurwar1,57.555625
7964,307974.wav,4,17,eurwar1,27.6245625
7966,307586.wav,4,17,eurwar1,8.006
7967,307585.wav,4,17,eurwar1,41.0308125
7968,307584.wav,5,17,eurwar1,7.01225
7969,307583.wav,5,17,eurwar1,3.0154375
7970,305353.wav,5,17,eurwar1,7.4188125
7971,292856.wav,1,17,eurwar1,14.218375
7972,292397.wav,4,17,eurwar1,22.0073125
7973,292061.wav,5,17,eurwar1,38.1288125
7975,265309.wav,4,17,eurwar1,54.7526875
7977,265249.wav,1,17,eurwar1,6.672
7979,254423.wav,1,17,eurwar1,32.8430625
7980,253068.wav,1,17,eurwar1,37.3221875
7983,247877.wav,5,17,eurwar1,57.2604375
7985,246513.wav,4,17,eurwar1,27.838875
7986,246392.wav,4,17,eurwar1,22.3634375
7989,246206.wav,3,17,eurwar1,32.2161875
7992,245955.wav,3,17,eurwar1,15.5341875
7993,241458.wav,1,17,eurwar1,34.4116875
7995,239999.wav,3,17,eurwar1,19.618
7996,218016.wav,4,17-16,eurwar1,28.8914375
7997,211879.wav,2,17,eurwar1,31.728875
7998,211877.wav,1,17,eurwar1,55.2815625
7999,211876.wav,3,17,eurwar1,12.3135625
8003,209093.wav,2,17,eurwar1,26.5665625
8004,203612.wav,3,17,eurwar1,50.497
8007,194316.wav,2,17,eurwar1,16.311875
8008,187938.wav,1,17,eurwar1,19.2116875
8009,184140.wav,3,17,eurwar1,36.936
8012,183522.wav,1,17,eurwar1,20.7609375
8013,183429.wav,3,17,eurwar1,32.3575625
8014,181977.wav,1,17,eurwar1,18.5873125
8015,180754.wav,2,17,eurwar1,23.9281875
8017,179933.wav,4,17,eurwar1,45.66775
8019,179924.wav,5,17,eurwar1,53.755
8025,152699.wav,3,17,eurwar1,22.08
8026,152697.wav,5,17,eurwar1,22.153
8028,149171.wav,3,17,eurwar1,49.1624375
8030,144505.wav,1,17,eurwar1,17.3266875
8031,141961.wav,2,17,eurwar1,41.832
8034,138012.wav,4,17,eurwar1,25.2368125
8036,127369.wav,4,17,eurwar1,3.61225
8041,121022.wav,1,17,eurwar1,58.3116875
8045,104606.wav,2,17,eurwar1,43.30775
8046,104087.wav,3,17,eurwar1,42.072
8047,103581.wav,5,17,eurwar1,26.4359375
8049,102789.wav,3,17,eurwar1,20.448
8050,101938.wav,5,17,eurwar1,20.271
8053,89365.wav,2,17,eurwar1,27.089
8054,89364.wav,1,17,eurwar1,37.5901875
8055,78971.wav,5,17,eurwar1,50.4946875
8058,67251.wav,3,17,eurwar1,44.1991875
8059,67135.wav,1,17,eurwar1,37.279625
8060,67134.wav,2,17,eurwar1,28.42125
8061,62084.wav,4,17,eurwar1,29.7535
8062,61908.wav,2,17,eurwar1,45.4008125
8063,61890.wav,3,17,eurwar1,46.106125
8064,43600.wav,5,17,eurwar1,25.469375
8065,41449.wav,3,17,eurwar1,39.5755
8066,41415.wav,4,17,eurwar1,34.951875
8067,36480.wav,2,17-17-16,eurwar1,53.0546875
8068,34980.wav,3,17,eurwar1,47.9346875
8069,34096.wav,4,17,eurwar1,41.5346875
8070,29169.wav,2,17,eurwar1,19.591875
8071,27124.wav,3,17,eurwar1,27.3501875
8073,26023.wav,3,17,eurwar1,35.3436875
8075,25604.wav,4,17,eurwar1,59.4285625
8077,24939.wav,2,17,eurwar1,8.881625
8078,702892.wav,1,17,eurwar1,1.68925
8079,690368.wav,2,17,eurwar1,6.469
8080,675604.wav,3,17,eurwar1,16.72225
8081,675601.wav,5,17,eurwar1,15.51575
8082,673529.wav,3,17,eurwar1,29.12975
8083,671567.wav,2,17-10,eurwar1,29.6758125
8084,670892.wav,3,17,eurwar1,22.3129375
8085,669221.wav,2,17,eurwar1,23.8416875
8086,667128.wav,4,17,eurwar1,25.0145625
8088,666407.wav,1,17,eurwar1,19.2831875
8089,666256.wav,4,17,eurwar1,44.8278125
8091,662637.wav,3,17,eurwar1,28.7666875
8095,661708.wav,4,17,eurwar1,31.320125
8096,660974.wav,4,17,eurwar1,22.528
8097,658463.wav,3,17,eurwar1,58.5386875
8099,654928.wav,2,17,eurwar1,23.552
8100,652839.wav,2,17,eurwar1,15.4455625
8101,649273.wav,2,17,eurwar1,24.739
8105,647680.wav,1,17,eurwar1,6.3604375
8106,642771.wav,5,17,eurwar1,18.3901875
8107,642215.wav,2,17,eurwar1,27.8963125
8108,635358.wav,2,17,eurwar1,18.373
8109,628636.wav,2,17,eurwar1,10.76975
8110,627113.wav,2,17,eurwar1,12.119375
8111,619302.wav,4,17,eurwar1,37.461375
8112,604119.wav,2,17,eurwar1,52.0449375
8115,596159.wav,3,17,eurwar1,17.77175
8117,588635.wav,5,17,eurwar1,37.9319375
8118,588634.wav,5,17,eurwar1,32.663875
8119,588633.wav,1,17,eurwar1,32.5060625
8120,588632.wav,3,17,eurwar1,13.9250625
8122,588630.wav,2,17,eurwar1,3.8301875
8124,578321.wav,3,17,eurwar1,48.8808125
8126,577641.wav,4,17,eurwar1,48.285375
8127,573625.wav,1,17,eurwar1,57.264
8128,573289.wav,4,17,eurwar1,54.0821875
8129,572029.wav,4,17,eurwar1,49.374375
8131,572022.wav,4,17,eurwar1,42.27075
8133,571762.wav,1,17,eurwar1,24.685375
8135,571469.wav,4,17,eurwar1,20.5124375
8136,571467.wav,3,17,eurwar1,10.235125
8137,570177.wav,5,17,eurwar1,0.7340625
8138,570176.wav,2,17,eurwar1,4.1624375
8139,570074.wav,1,17,eurwar1,33.318
8142,565602.wav,5,17,eurwar1,21.616125
8143,565601.wav,1,17,eurwar1,51.4795625
8144,564456.wav,3,17,eurwar1,27.219625
8145,564077.wav,2,17,eurwar1,18.4685625
8147,564064.wav,4,17,eurwar1,48.5504375
8148,564061.wav,1,17,eurwar1,56.824625
8150,564058.wav,4,17,eurwar1,16.5904375
8151,564056.wav,2,17,eurwar1,25.1281875
8152,564046.wav,1,17,eurwar1,4.9321875
8153,564045.wav,3,17,eurwar1,5.780375
8154,564044.wav,5,17,eurwar1,6.75425
8155,564043.wav,2,17,eurwar1,4.241
8156,564042.wav,5,17,eurwar1,12.063375
8158,563493.wav,2,17,eurwar1,2.335875
8160,562544.wav,4,17,eurwar1,57.36
8161,555784.wav,4,17,eurwar1,20.715125
8162,548550.wav,5,17,eurwar1,27.3415
8164,526296.wav,2,17,eurwar1,0.8848125
8165,526254.wav,1,17,eurwar1,3.83275
8167,518803.wav,4,17,eurwar1,18.242625
8168,512899.wav,4,17,eurwar1,12.0926875
8169,490855.wav,2,17,eurwar1,58.6945
8170,489062.wav,1,17,eurwar1,39.8639375
8173,483388.wav,1,17,eurwar1,49.0085
8174,483192.wav,2,17,eurwar1,49.061
8175,478139.wav,2,17,eurwar1,33.48
8176,476345.wav,4,17,eurwar1,30.481
8177,476344.wav,5,17,eurwar1,28.801
8179,475871.wav,5,17,eurwar1,59.809
8180,474338.wav,2,17,eurwar1,21.2114375
8182,472133.wav,3,17-17,eurwar1,45.337
8184,472128.wav,2,17,eurwar1,29.065
8186,472126.wav,1,17,eurwar1,54.961
8191,470714.wav,4,17,eurwar1,14.34975
8194,470656.wav,5,17,eurwar1,47.905
8198,470541.wav,5,17,eurwar1,50.473
8201,470465.wav,5,17,eurwar1,57.073
8205,470369.wav,2,17,eurwar1,48.601
8210,470131.wav,3,17,eurwar1,34.129
8213,470121.wav,5,17,eurwar1,43.825
8216,470096.wav,5,17,eurwar1,47.521
8224,463921.wav,4,17,eurwar1,29.041
8225,451443.wav,5,17,eurwar1,11.67675
8226,431791.wav,3,17,eurwar1,24.111
8227,422136.wav,5,17,eurwar1,28.029375
8228,418507.wav,3,17,eurwar1,21.60325
8230,417260.wav,4,17,eurwar1,16.47125
8231,417094.wav,2,17,eurwar1,23.9684375
8232,416728.wav,5,17,eurwar1,23.7191875
8233,416726.wav,4,17,eurwar1,24.111
8234,410697.wav,5,17,eurwar1,45.661
8235,385560.wav,4,17,eurwar1,22.0735
8236,381580.wav,5,17,eurwar1,17.8155
8237,379245.wav,5,17,eurwar1,19.5135
8238,372918.wav,5,17,eurwar1,24.47675
8239,372916.wav,1,17,eurwar1,12.0685625
8240,372712.wav,3,17,eurwar1,6.818
8257,370502.wav,4,17,eurwar1,53.497
8258,370498.wav,4,17,eurwar1,43.153
8260,370459.wav,3,17,eurwar1,48.793
8262,370432.wav,3,17,eurwar1,53.377
8263,370426.wav,3,17,eurwar1,25.849
8267,370421.wav,2,17,eurwar1,41.809
8268,370420.wav,4,17,eurwar1,30.601
8269,370414.wav,4,17,eurwar1,26.569
8270,370413.wav,3,17,eurwar1,39.841
8273,370288.wav,3,17,eurwar1,20.689
8274,370287.wav,2,17,eurwar1,30.337
8275,370286.wav,3,17,eurwar1,15.073
8279,370185.wav,2,17,eurwar1,44.905
8281,370136.wav,1,17,eurwar1,20.713
8282,370135.wav,5,17,eurwar1,51.361
8283,370134.wav,1,17,eurwar1,29.761
8285,346553.wav,4,17,eurwar1,12.1541875
8286,340117.wav,1,17,eurwar1,15.3515625
8291,323718.wav,3,17,eurwar1,14.367375
8292,321780.wav,4,17,eurwar1,16.06
8293,321369.wav,2,17,eurwar1,35.168
8294,316692.wav,2,17,eurwar1,36.049
8295,316691.wav,4,17,eurwar1,50.050625
8296,315713.wav,2,17,eurwar1,21.912
8300,310397.wav,1,17,eurwar1,31.4775625
8301,309634.wav,5,17,eurwar1,13.0108125
8303,289865.wav,5,17,eurwar1,53.838375
8304,285138.wav,2,17,eurwar1,14.7591875
8305,252348.wav,2,17,eurwar1,11.2231875
8307,246214.wav,1,17,eurwar1,19.591875
8309,238565.wav,3,17,eurwar1,45.92
8322,195190.wav,1,17,eurwar1,31.337
8323,193625.wav,3,17,eurwar1,40.056
8324,193610.wav,5,17,eurwar1,39.6288125
8325,191400.wav,3,17,eurwar1,41.1964375
8328,177013.wav,1,17,eurwar1,35.24025
8329,176776.wav,5,17,eurwar1,39.889
8330,155896.wav,2,17,eurwar1,14.0716875
8331,147942.wav,3,17,eurwar1,37.250625
8332,147904.wav,4,17,eurwar1,15.9085625
8333,147903.wav,2,17,eurwar1,24.9730625
8337,132356.wav,1,17,eurwar1,24.437
8338,131440.wav,2,17,eurwar1,20.0098125
8339,122109.wav,1,17,eurwar1,42.7624375
8340,122107.wav,1,17,eurwar1,44.85225
8341,61909.wav,4,17,eurwar1,35.866125
8342,61907.wav,3,17,eurwar1,44.3036875
8343,54518.wav,4,17,eurwar1,21.81225
8344,54517.wav,5,17,eurwar1,8.019625
8345,42316.wav,3,17,eurwar1,28.186125
8346,41453.wav,2,17,eurwar1,44.208
8347,28666.wav,3,17,eurwar1,32.15675
8352,653975.wav,4,17,eurwar1,10.5650625
8353,649729.wav,3,17,eurwar1,7.27775
8354,620369.wav,1,17,eurwar1,53.5390625
8356,567389.wav,1,17,eurwar1,16.7918125
8357,503636.wav,4,17,eurwar1,8.88
8358,495211.wav,1,17,eurwar1,12.2253125
8359,489487.wav,4,17,eurwar1,29.5125625
8360,486920.wav,2,17,eurwar1,36.96325
8361,482668.wav,3,17-10,eurwar1,13.2440625
8363,475875.wav,1,17,eurwar1,52.249
8365,472140.wav,3,17,eurwar1,58.17575
8366,470378.wav,3,17,eurwar1,44.689
8368,370189.wav,2,17,eurwar1,16.897
8369,370186.wav,3,17,eurwar1,12.481
8379,252308.wav,3,17,eurwar1,16.0653125
8389,203494.wav,2,17,eurwar1,44.617
8391,99172.wav,4,17,eurwar1,34.0636875
8392,652553.wav,1,17,eurwar1,29.4311875
8393,567751.wav,5,17,eurwar1,45.724875
8394,565068.wav,3,17,eurwar1,4.654375
8395,561842.wav,4,17,eurwar1,29.4429375
8396,561685.wav,3,17,eurwar1,24.4041875
8397,503640.wav,3,17,eurwar1,17.712
8399,487526.wav,1,17,eurwar1,43.2588125
8400,486922.wav,2,17,eurwar1,31.94775
8401,486921.wav,2,17,eurwar1,53.0546875
8402,484032.wav,3,17,eurwar1,24.9469375
8403,483666.wav,1,17,eurwar1,37.6685625
8406,477844.wav,1,17,eurwar1,49.619625
8422,176552.wav,4,17,eurwar1,16.561625
8424,71735.wav,3,17,eurwar1,17.1625
8425,695371.wav,5,18,comsan,8.3565
8426,694191.wav,5,18,comsan,10.4344375
8427,691595.wav,2,18,comsan,8.1453125
8429,675776.wav,2,18,comsan,8.605625
8430,672027.wav,5,18,comsan,0.9599375
8431,671460.wav,5,18,comsan,5.544
8432,671459.wav,3,18,comsan,7.74
8433,671443.wav,2,18,comsan,14.904
8434,671438.wav,1,18,comsan,5.22
8435,670276.wav,2,18,comsan,4.879875
8436,670080.wav,3,18,comsan,11.1734375
8437,669969.wav,2,18,comsan,16.877875
8438,669881.wav,1,18,comsan,2.706
8439,669073.wav,4,18,comsan,11.9256875
8440,669042.wav,1,18,comsan,14.3403125
8441,667806.wav,2,18,comsan,35.547125
8442,664012.wav,1,18,comsan,10.4455625
8444,662751.wav,1,18,comsan,13.791
8446,660177.wav,1,18,comsan,6.67325
8448,658631.wav,4,18,comsan,13.416875
8449,655998.wav,2,18,comsan,9.6095625
8450,655997.wav,4,18,comsan,11.123
8451,655996.wav,1,18,comsan,25.66875
8452,653714.wav,1,18,comsan,16.48675
8453,653699.wav,3,18,comsan,9.0861875
8454,651714.wav,5,18,comsan,12.04775
8455,650622.wav,2,18,comsan,9.672375
8456,650276.wav,1,18,comsan,8.95775
8457,650270.wav,4,18,comsan,35.542
8458,649895.wav,1,18,comsan,3.21025
8459,648672.wav,5,18,comsan,35.246
8460,648450.wav,4,18,comsan,47.748
8462,648104.wav,2,18,comsan,5.3673125
8463,647100.wav,2,18,comsan,3.458375
8464,646600.wav,4,18,comsan,3.627
8465,646465.wav,2,18,comsan,5.7595
8466,646457.wav,4,18,comsan,27.9568125
8467,646310.wav,1,18,comsan,7.92
8468,646223.wav,5,18,comsan,10.24
8469,646183.wav,5,18,comsan,58.018
8470,646093.wav,1,18,comsan,21.14875
8471,644655.wav,1,18,comsan,5.874
8472,644516.wav,2,18,comsan,43.5491875
8473,644076.wav,1,18,comsan,7.971875
8475,643795.wav,2,18,comsan,2.2175
8476,643721.wav,2,18,comsan,17.46225
8477,643238.wav,2,18,comsan,2.523875
8478,643226.wav,3,18,comsan,3.663125
8479,643060.wav,2,18,comsan,1.991
8480,642698.wav,2,18,comsan,17.46225
8481,642447.wav,2,18,comsan,3.93125
8482,642258.wav,2,18,comsan,7.2559375
8483,641598.wav,2,18,comsan,1.727125
8484,639418.wav,1,18,comsan,9.7988125
8485,639415.wav,4,18,comsan,4.4495
8486,639192.wav,3,18,comsan,21.057625
8487,637972.wav,1,18,comsan,1.7981875
8488,637268.wav,4,18,comsan,7.3125625
8489,630150.wav,5,18,comsan,3.4888125
8490,629452.wav,2,18,comsan,7.285875
8491,629449.wav,5,18,comsan,41.741
8492,622858.wav,1,18,comsan,12.2506875
8493,619377.wav,3,18,comsan,9.195125
8494,606397.wav,1,18,comsan,52.526125
8495,600832.wav,3,18,comsan,11.339625
8498,599571.wav,3,18,comsan,7.0094375
8499,594516.wav,3,18,comsan,23.66575
8500,594469.wav,2,18,comsan,2.4048125
8501,594340.wav,2,18,comsan,17.447625
8503,589149.wav,1,18,comsan,24.0701875
8504,589069.wav,5,18,comsan,5.6163125
8505,588213.wav,2,18,comsan,2.4443125
8506,588181.wav,2,18,comsan,1.330875
8507,588180.wav,3,18,comsan,2.179625
8508,588178.wav,5,18,comsan,2.5259375
8509,587272.wav,4,18,comsan,10.1935625
8510,585819.wav,1,18,comsan,3.2391875
8511,585042.wav,3,18,comsan,4.403875
8513,584186.wav,4,18,comsan,3.182375
8514,583385.wav,2,18,comsan,5.0039375
8515,582510.wav,1,18,comsan,23.5263125
8516,581732.wav,2,18,comsan,58.01575
8517,581608.wav,3,18,comsan,6.361
8518,581434.wav,5,18,comsan,9.8300625
8519,580916.wav,3,18,comsan,26.84
8521,580725.wav,5,18,comsan,24.635
8522,580713.wav,3,18,comsan,23.0
8523,580687.wav,4,18,comsan,59.791375
8524,580678.wav,5,18,comsan,40.0544375
8525,580567.wav,4,18,comsan,2.113
8526,580537.wav,4,18,comsan,35.4411875
8527,580136.wav,3,18,comsan,11.04
8528,579770.wav,5,18,comsan,3.109625
8529,579713.wav,2,18,comsan,4.874
8530,579407.wav,5,18,comsan,44.6105625
8531,579221.wav,4,18,comsan,3.0534375
8532,578616.wav,4,18,comsan,30.466
8533,578614.wav,1,18,comsan,39.456
8534,578545.wav,1,18,comsan,3.494625
8535,577943.wav,2,18,comsan,17.7689375
8536,577935.wav,3,18,comsan,19.5834375
8538,577189.wav,1,18,comsan,4.273
8539,575338.wav,1,18,comsan,2.414875
8540,574989.wav,2,18,comsan,4.27325
8541,574299.wav,2,18,comsan,45.174125
8542,573393.wav,3,18,comsan,10.475125
8543,571299.wav,4,18,comsan,13.91975
8544,565358.wav,4,18,comsan,13.667625
8546,561755.wav,1,18,comsan,8.53675
8547,560630.wav,5,18,comsan,10.0568125
8548,559611.wav,1,18,comsan,1.86
8549,558028.wav,5,18,comsan,2.9006875
8550,555679.wav,4,18,comsan,10.2590625
8551,553962.wav,1,18,comsan,3.52475
8552,553456.wav,3,18,comsan,24.6596875
8553,533545.wav,4,18,comsan,23.592
8554,520584.wav,2,18,comsan,8.448
8555,518442.wav,4,18,comsan,7.4123125
8556,517427.wav,2,18,comsan,18.207375
8558,513692.wav,5,18,comsan,30.1834375
8559,503479.wav,5,18,comsan,54.607875
8563,496436.wav,5,18,comsan,18.864
8564,495023.wav,4,18,comsan,11.441625
8565,493128.wav,4,18,comsan,27.7159375
8566,492456.wav,4,18,comsan,44.5388125
8567,489454.wav,3,18,comsan,15.2485
8568,489268.wav,5,18,comsan,6.5115
8571,480975.wav,3,18,comsan,26.895
8572,476791.wav,1,18,comsan,3.0389375
8573,471027.wav,5,18,comsan,51.0704375
8574,455720.wav,5,18,comsan,28.8310625
8575,443741.wav,3,18,comsan,23.60375
8576,442156.wav,1,18,comsan,12.0043125
8577,437197.wav,2,18,comsan,17.3126875
8578,435523.wav,2,18,comsan,10.302
8579,435516.wav,2,18,comsan,21.4624375
8580,434829.wav,3,18,comsan,9.121625
8581,434827.wav,2,18,comsan,6.9258125
8582,431111.wav,4,18,comsan,42.29225
8583,430800.wav,5,18,comsan,8.590625
8584,428192.wav,3,18,comsan,37.8635
8585,425079.wav,5,18,comsan,59.04325
8586,425078.wav,5,18,comsan,22.84075
8587,422061.wav,2,18,comsan,19.0775
8588,422060.wav,5,18,comsan,49.88575
8589,422057.wav,3,18,comsan,5.2194375
8590,405136.wav,2,18,comsan,13.6158125
8591,401805.wav,1,18,comsan,56.7841875
8592,387542.wav,1,18,comsan,5.928
8593,385916.wav,3,18,comsan,10.704375
8594,385914.wav,4,18,comsan,30.314
8595,385912.wav,5,18,comsan,21.4055625
8596,383758.wav,5,18,comsan,24.02075
8597,383203.wav,3,18,comsan,32.701125
8598,381749.wav,1,18,comsan,8.401
8599,377716.wav,2,18,comsan,44.7009375
8600,373910.wav,5,18,comsan,44.878375
8601,371997.wav,1,18,comsan,12.3820625
8602,371996.wav,1,18,comsan,20.819625
8603,371324.wav,1,18,comsan,19.68
8605,342917.wav,3,18,comsan,16.8259375
8606,342915.wav,3,18,comsan,5.0985625
8607,342914.wav,4,18,comsan,3.3814375
8608,331037.wav,2,18,comsan,41.4301875
8609,331036.wav,1,18,comsan,17.893875
8610,323384.wav,1,18,comsan,21.0
8612,319861.wav,1,18,comsan,28.5938125
8614,281136.wav,2,18,comsan,10.266125
8615,281135.wav,2,18,comsan,10.9191875
8616,281134.wav,3,18,comsan,52.871875
8617,281133.wav,1,18,comsan,28.395125
8618,281132.wav,3,18,comsan,9.5608125
8619,281131.wav,2,18,comsan,7.68
8620,281130.wav,1,18,comsan,10.266125
8621,281129.wav,3,18,comsan,18.9388125
8622,281128.wav,1,18,comsan,17.8155
8623,279601.wav,3,18,comsan,9.299625
8624,277965.wav,5,18,comsan,10.176
8625,277309.wav,3,18,comsan,26.5143125
8626,266359.wav,5,18,comsan,10.9191875
8627,263951.wav,5,18,comsan,6.06875
8628,241902.wav,5,18,comsan,50.267625
8629,241901.wav,3,18,comsan,6.920625
8630,240497.wav,4,18,comsan,45.144
8631,239575.wav,1,18,comsan,27.8465625
8632,237060.wav,3,18,comsan,9.499
8633,216979.wav,4,18,comsan,24.68575
8635,213342.wav,3,18,comsan,42.475125
8636,199515.wav,4,18,comsan,30.241
8637,197017.wav,2,18,comsan,11.99125
8639,157223.wav,3,18,comsan,21.696
8640,157141.wav,3,18,comsan,46.92
8641,148834.wav,5,18,comsan,27.9249375
8642,142817.wav,3,18,comsan,9.52
8643,139128.wav,4,18,comsan,30.1191875
8644,129378.wav,3,18,comsan,11.36325
8645,123893.wav,1,18,comsan,57.364875
8659,121748.wav,2,18,comsan,31.84325
8663,120425.wav,5,18,comsan,1.567375
8664,108014.wav,4,18,comsan,18.036
8665,105273.wav,2,18,comsan,36.2670625
8667,99966.wav,1,18,comsan,10.213875
8668,86015.wav,2,18,comsan,54.151875
8669,67387.wav,4,18,comsan,10.4844375
8670,29460.wav,3,18,comsan,7.5755
8672,27064.wav,1,18,comsan,26.4881875
8673,25135.wav,1,18,comsan,41.6391875
8675,702580.wav,1,18,comsan,8.448
8676,702328.wav,3,18,comsan,24.9718125
8677,699920.wav,2,18,comsan,10.9739375
8678,698555.wav,4,18,comsan,30.902875
8679,698225.wav,3,18,comsan,3.1965
8680,698224.wav,1,18,comsan,9.6308125
8681,698223.wav,5,18,comsan,2.3573125
8682,689927.wav,5,18,comsan,31.2163125
8683,686405.wav,4,18,comsan,52.893125
8684,686345.wav,5,18,comsan,8.569375
8685,686341.wav,3,18,comsan,18.895
8686,683466.wav,3,18,comsan,3.0041875
8687,682485.wav,1,18,comsan,2.320875
8688,682474.wav,3,18,comsan,2.182125
8689,682471.wav,5,18,comsan,4.6615
8690,682463.wav,4,18,comsan,4.9463125
8691,681863.wav,1,18,comsan,8.96575
8692,681382.wav,2,18,comsan,10.3791875
8693,681381.wav,1,18,comsan,13.791
8694,681230.wav,5,18,comsan,6.078
8695,681053.wav,5,18,comsan,6.094125
8697,678954.wav,4,18,comsan,10.2653125
8698,678892.wav,1,18,comsan,22.9345625
8699,678739.wav,1,18,comsan,3.061625
8700,678535.wav,5,18,comsan,16.608125
8701,678534.wav,4,18,comsan,34.9045
8702,677816.wav,4,18,comsan,25.857875
8703,677814.wav,5,18,comsan,14.3614375
8704,677812.wav,1,18,comsan,48.57575
8705,676427.wav,1,18,comsan,12.0876875
8706,675549.wav,5,18,comsan,13.056
8707,675262.wav,4,18,comsan,3.7685
8709,674050.wav,5,18,comsan,9.9788125
8710,674049.wav,3,18,comsan,52.401625
8711,673341.wav,4,18,comsan,10.5045625
8712,672722.wav,5,18,comsan,9.0729375
8713,672721.wav,1,18,comsan,7.1940625
8714,672464.wav,5,18,comsan,2.239375
8715,671981.wav,3,18,comsan,6.817875
8716,671963.wav,4,18,comsan,14.28
8717,671723.wav,4,18,comsan,40.979125
8718,671166.wav,5,18,comsan,50.473
8719,671165.wav,4,18,comsan,46.681
8720,671028.wav,4,18,comsan,2.1968125
8721,670693.wav,5,18,comsan,10.5654375
8722,670332.wav,1,18,comsan,7.0528125
8723,670265.wav,4,18,comsan,17.748
8724,670173.wav,5,18,comsan,2.177875
8725,670095.wav,2,18,comsan,5.150875
8726,669711.wav,4,18,comsan,2.5079375
8727,669472.wav,1,18,comsan,4.6091875
8728,669165.wav,2,18,comsan,12.776125
8729,668909.wav,5,18,comsan,22.994125
8730,668902.wav,1,18,comsan,19.9396875
8731,668785.wav,1,18,comsan,8.7345625
8732,668678.wav,2,18,comsan,8.7816875
8733,668324.wav,2,18,comsan,4.01725
8734,668060.wav,2,18,comsan,2.5230625
8735,668059.wav,4,18,comsan,4.883
8736,668058.wav,4,18,comsan,4.883
8737,668009.wav,3,18,comsan,3.0495625
8738,667812.wav,4,18,comsan,22.663625
8739,667808.wav,1,18,comsan,8.99775
8740,667725.wav,2,18,comsan,3.098375
8741,667665.wav,3,18,comsan,6.5248125
8742,667630.wav,4,18,comsan,16.6255
8743,667555.wav,4,18,comsan,8.138625
8744,667400.wav,3,18,comsan,6.5791875
