,filename,fold,target,primary_label,durations
7505,176092.wav,4,17,eurwar1,6.39325
7506,176090.wav,5,17,eurwar1,30.068125
7507,167469.wav,1,17,eurwar1,559.36
7508,167041.wav,3,17-17,eurwar1,193.306125
7509,165766.wav,3,17,eurwar1,213.312
7510,162862.wav,2,17,eurwar1,20.2188125
7511,161912.wav,2,17,eurwar1,47.20325
7512,157121.wav,2,17,eurwar1,80.96725
7513,156470.wav,2,17,eurwar1,60.186125
7514,156466.wav,5,17,eurwar1,61.128
7515,150552.wav,3,17,eurwar1,39.1836875
7516,150549.wav,1,17,eurwar1,47.9608125
7517,150548.wav,4,17,eurwar1,10.318375
7518,150544.wav,2,17,eurwar1,169.038375
7519,144371.wav,3,17,eurwar1,10.9191875
7520,143082.wav,2,17,eurwar1,60.10775
7521,143077.wav,4,17,eurwar1,75.859625
7522,143035.wav,1,17,eurwar1,66.88475
7523,142804.wav,5,17,eurwar1,44.5388125
7524,142699.wav,4,17,eurwar1,92.4735
7525,142513.wav,5,17,eurwar1,32.6530625
7526,142293.wav,3,17,eurwar1,56.7901875
7527,142292.wav,2,17,eurwar1,75.598375
7528,142291.wav,3,17,eurwar1,36.1535
7529,142155.wav,3,17,eurwar1,179.6440625
7530,141960.wav,4,17,eurwar1,15.876
7531,138002.wav,1,17-15,eurwar1,556.5126875
7532,137888.wav,1,17,eurwar1,43.488
7533,137673.wav,5,17,eurwar1,56.28
7534,134083.wav,5,17,eurwar1,58.966625
7535,131003.wav,1,17,eurwar1,51.6496875
7536,130884.wav,4,17,eurwar1,113.3685625
7537,130556.wav,5,17,eurwar1,59.352
7538,124053.wav,2,17,eurwar1,107.88575
7539,124052.wav,4,17,eurwar1,88.8946875
7540,124051.wav,3,17,eurwar1,214.88325
7541,124047.wav,2,17,eurwar1,85.6555
7542,113363.wav,1,17,eurwar1,84.264
7543,113362.wav,3,17,eurwar1,44.04
7544,110341.wav,4,17,eurwar1,45.6881875
7545,109673.wav,5,17,eurwar1,124.081625
7546,106185.wav,1,17,eurwar1,124.6040625
7547,106114.wav,4,17,eurwar1,142.02775
7548,105518.wav,5,17,eurwar1,188.5148125
7549,104605.wav,4,17,eurwar1,40.2171875
7550,104603.wav,1,17,eurwar1,93.706125
7551,103722.wav,4,17,eurwar1,200.1240625
7552,102182.wav,2,17,eurwar1,49.3134375
7553,101548.wav,1,17,eurwar1,76.896
7554,101507.wav,3,17,eurwar1,29.231
7555,100996.wav,2,17,eurwar1,117.474
7556,98785.wav,5,17,eurwar1,174.8636875
7557,91266.wav,1,17,eurwar1,74.213875
7558,89363.wav,3,17,eurwar1,30.693875
7559,89257.wav,2,17,eurwar1,52.7935
7560,88447.wav,4,17,eurwar1,160.130625
7561,83231.wav,4,17,eurwar1,31.921625
7562,83197.wav,1,17-17,eurwar1,49.5020625
7563,82562.wav,5,17,eurwar1,30.3350625
7564,82561.wav,1,17,eurwar1,143.64575
7565,82560.wav,4,17,eurwar1,20.0873125
7566,79041.wav,4,17,eurwar1,27.7943125
7567,79040.wav,5,17,eurwar1,28.7085625
7568,79039.wav,1,17,eurwar1,37.538
7569,79038.wav,1,17,eurwar1,20.401625
7570,79037.wav,2,17,eurwar1,32.9926875
7571,79036.wav,2,17,eurwar1,38.217125
7572,78139.wav,5,17,eurwar1,182.5075625
7573,78138.wav,5,17,eurwar1,179.8054375
7574,77969.wav,1,17,eurwar1,180.6796875
7575,72758.wav,1,17,eurwar1,41.0645
7576,67252.wav,5,17,eurwar1,122.0963125
7577,54520.wav,3,17,eurwar1,42.9975625
7578,54519.wav,5,17,eurwar1,100.5714375
7579,54027.wav,2,17,eurwar1,61.6721875
7580,52388.wav,3,17,eurwar1,99.482375
7581,52387.wav,2,17,eurwar1,95.2100625
7582,50648.wav,1,17,eurwar1,116.108875
7583,49641.wav,3,17-16,eurwar1,84.767375
7584,44644.wav,4,17,eurwar1,41.503625
7585,42543.wav,5,17,eurwar1,67.5526875
7586,39620.wav,5,17,eurwar1,19.8378125
7587,35094.wav,4,17,eurwar1,94.1453125
7588,30186.wav,1,17,eurwar1,162.48
7589,29728.wav,3,17,eurwar1,80.784
7590,29720.wav,3,17,eurwar1,44.773875
7591,27999.wav,4,17-17,eurwar1,56.502875
7592,27123.wav,4,17,eurwar1,58.3314375
7593,27122.wav,4,17,eurwar1,80.770625
7594,27121.wav,5,17,eurwar1,27.7681875
7595,25608.wav,5,17,eurwar1,71.1836875
7596,25607.wav,1,17,eurwar1,125.466125
7597,25606.wav,5,17,eurwar1,41.22125
7598,19625.wav,3,17,eurwar1,18.050625
7599,698191.wav,3,17,eurwar1,320.7253125
7600,698190.wav,1,17,eurwar1,259.7546875
7601,697723.wav,1,17,eurwar1,7.84675
7602,690294.wav,5,17,eurwar1,5.171625
7603,690164.wav,3,17,eurwar1,119.026625
7604,685977.wav,3,17,eurwar1,23.593125
7605,684235.wav,1,17,eurwar1,18.129
7606,683669.wav,4,17,eurwar1,23.022375
7607,683668.wav,3,17,eurwar1,28.0841875
7608,683062.wav,1,17,eurwar1,49.079625
7609,682601.wav,3,17,eurwar1,87.1994375
7610,680857.wav,4,17,eurwar1,31.8155625
7611,675603.wav,4,17,eurwar1,81.7075625
7612,674376.wav,4,17,eurwar1,8.8555
7613,673892.wav,4,17,eurwar1,61.953875
7614,673531.wav,3,17,eurwar1,4.509
7615,673530.wav,5,17,eurwar1,16.3585
7616,672026.wav,3,17,eurwar1,16.0444375
7617,671620.wav,1,17,eurwar1,42.7333125
7618,671211.wav,5,17,eurwar1,35.296
7619,670575.wav,2,17,eurwar1,15.1881875
7620,670574.wav,4,17,eurwar1,27.1698125
7621,670030.wav,4,17,eurwar1,50.88
7622,669222.wav,4,17,eurwar1,26.586875
7623,669138.wav,5,17,eurwar1,33.278125
7624,667936.wav,3,17,eurwar1,29.26325
7625,667934.wav,2,17,eurwar1,29.26325
7626,667933.wav,5,17,eurwar1,247.0603125
7627,667932.wav,2,17,eurwar1,291.642625
7628,667930.wav,4,17,eurwar1,291.642625
7629,667126.wav,2,17,eurwar1,29.9125625
7630,667123.wav,5,17,eurwar1,25.4935625
7631,666689.wav,5,17,eurwar1,28.4676875
7632,666688.wav,4,17,eurwar1,11.79575
7633,666255.wav,3,17,eurwar1,16.0085625
7634,664062.wav,4,17,eurwar1,64.728
7635,663584.wav,1,17,eurwar1,28.224
7636,660506.wav,5,17,eurwar1,267.36325
7637,660414.wav,4,17,eurwar1,30.679125
7638,660172.wav,1,17,eurwar1,278.0735
7639,658780.wav,3,17,eurwar1,48.310625
7640,658171.wav,1,17-16,eurwar1,62.272
7641,658143.wav,2,17,eurwar1,52.4825
7642,657657.wav,1,17,eurwar1,128.6791875
7643,657656.wav,4,17,eurwar1,59.089
7644,656484.wav,4,17,eurwar1,76.905875
7645,656446.wav,1,17,eurwar1,173.9495
7646,656256.wav,4,17,eurwar1,66.0
7647,655992.wav,4,17,eurwar1,81.693
7648,654220.wav,2,17,eurwar1,14.7765
7649,653434.wav,3,17,eurwar1,13.6041875
7650,653090.wav,4,17,eurwar1,137.1504375
7651,652999.wav,5,17,eurwar1,153.024125
7652,651741.wav,4,17,eurwar1,118.0
7653,651711.wav,2,17,eurwar1,59.272625
7654,651703.wav,5,17,eurwar1,72.5354375
7655,651366.wav,2,17,eurwar1,27.9466875
7656,649788.wav,4,17,eurwar1,258.1790625
7657,649717.wav,4,17-17,eurwar1,87.0240625
7658,649440.wav,3,17,eurwar1,65.4853125
7659,649330.wav,1,17,eurwar1,9.5469375
7660,646735.wav,5,17,eurwar1,98.2141875
7661,645764.wav,3,17,eurwar1,79.5093125
7662,645422.wav,3,17,eurwar1,6.8130625
7663,645367.wav,3,17,eurwar1,46.5116875
7664,645108.wav,1,17-13,eurwar1,72.222875
7665,645033.wav,2,17,eurwar1,66.8758125
7666,643554.wav,5,17,eurwar1,93.0220625
7667,639531.wav,5,17,eurwar1,9.934375
7668,638187.wav,2,17,eurwar1,17.4040625
7669,634402.wav,4,17,eurwar1,10.880625
7670,633646.wav,1,17,eurwar1,79.3139375
7671,628098.wav,5,17,eurwar1,141.0346875
7672,622739.wav,5,17,eurwar1,67.68325
7673,614985.wav,4,17,eurwar1,20.0263125
7674,597472.wav,1,17,eurwar1,21.888
7675,595556.wav,3,17,eurwar1,29.92
7676,594513.wav,1,17,eurwar1,28.2445
7677,589848.wav,2,17,eurwar1,41.195125
7678,589847.wav,1,17,eurwar1,67.3436875
7679,588523.wav,4,17,eurwar1,1.1
7680,588521.wav,4,17,eurwar1,16.2390625
7681,588520.wav,2,17,eurwar1,68.738125
7682,588519.wav,5,17,eurwar1,43.3701875
7683,588481.wav,4,17,eurwar1,70.4970625
7684,587296.wav,1,17,eurwar1,25.7878125
7685,586782.wav,1,17,eurwar1,10.6
7686,586582.wav,2,17,eurwar1,35.06
7687,584787.wav,4,17,eurwar1,430.7185625
7688,584368.wav,1,17,eurwar1,54.467
7689,584367.wav,4,17,eurwar1,72.401625
7690,583655.wav,1,17,eurwar1,87.2294375
7691,582308.wav,2,17,eurwar1,25.8214375
7692,580827.wav,3,17,eurwar1,50.8986875
7693,580471.wav,2,17,eurwar1,4.4
7694,579815.wav,2,17,eurwar1,132.627125
7695,579814.wav,3,17,eurwar1,12.226
7696,579812.wav,4,17,eurwar1,11.8619375
7697,578638.wav,1,17,eurwar1,173.31325
7698,577634.wav,1,17,eurwar1,102.23875
7699,575075.wav,2,17,eurwar1,59.4024375
7700,574112.wav,3,17,eurwar1,211.017125
7701,573564.wav,2,17,eurwar1,223.753875
7702,572910.wav,3,17,eurwar1,22.4124375
7703,572909.wav,5,17,eurwar1,32.5921875
7704,572806.wav,2,17,eurwar1,39.111875
7705,572804.wav,5,17,eurwar1,11.8906875
7706,572803.wav,4,17,eurwar1,11.0141875
7707,572801.wav,2,17,eurwar1,10.4684375
7708,572800.wav,3,17,eurwar1,14.371375
7709,572799.wav,1,17,eurwar1,29.9995625
7710,572797.wav,3,17,eurwar1,46.8515
7711,572794.wav,5,17,eurwar1,63.0585625
7712,572793.wav,1,17,eurwar1,27.303875
7713,572792.wav,3,17,eurwar1,22.42525
7714,572791.wav,5,17,eurwar1,57.617625
7715,572790.wav,2,17,eurwar1,58.609875
7716,572680.wav,5,17,eurwar1,58.6261875
7717,572646.wav,1,17,eurwar1,39.171
7718,572114.wav,3,17,eurwar1,69.12
7719,571620.wav,2,17,eurwar1,30.1970625
7720,571583.wav,2,17,eurwar1,186.4806875
7721,571581.wav,5,17,eurwar1,129.881875
7722,571577.wav,2,17,eurwar1,90.156875
7723,571576.wav,5,17,eurwar1,248.48775
7724,571464.wav,3,17,eurwar1,588.5271875
7725,571217.wav,1,17,eurwar1,47.9031875
7726,571206.wav,5,17,eurwar1,63.295875
7727,570989.wav,5,17,eurwar1,10.3735
7728,570500.wav,5,17-10,eurwar1,70.113625
7729,570178.wav,5,17,eurwar1,20.9565625
7730,570073.wav,1,17,eurwar1,26.5206875
7731,570036.wav,1,17,eurwar1,9.0969375
7732,569988.wav,3,17,eurwar1,38.360875
7733,569987.wav,1,17,eurwar1,46.4565
7734,569858.wav,4,17,eurwar1,117.4465625
7735,569538.wav,3,17,eurwar1,97.463
7736,569244.wav,4,17,eurwar1,74.4511875
7737,568843.wav,2,17,eurwar1,39.8089375
7738,568842.wav,5,17,eurwar1,89.17375
7739,568818.wav,3,17,eurwar1,48.53025
7740,568743.wav,5,17,eurwar1,15.875375
7741,568742.wav,1,17,eurwar1,5.9845625
7742,568740.wav,5,17,eurwar1,9.198125
7743,568739.wav,2,17,eurwar1,7.4855
7744,568361.wav,1,17,eurwar1,55.873
7745,567616.wav,4,17,eurwar1,80.401
7746,567564.wav,1,17-15,eurwar1,92.63125
7747,567270.wav,2,17,eurwar1,173.5256875
7748,567138.wav,3,17,eurwar1,20.689
7749,567059.wav,2,17,eurwar1,37.7469375
7750,566054.wav,4,17,eurwar1,50.044375
7751,565724.wav,4,17,eurwar1,56.706875
7752,565606.wav,3,17,eurwar1,84.26525
7753,565605.wav,3,17,eurwar1,47.4304375
7754,565355.wav,1,17,eurwar1,46.1023125
7755,564455.wav,1,17,eurwar1,27.8726875
7756,564454.wav,1,17,eurwar1,21.733875
7757,564432.wav,3,17,eurwar1,131.0119375
7758,564047.wav,2,17,eurwar1,20.922375
7759,563992.wav,2,17,eurwar1,181.1853125
7760,563492.wav,4,17,eurwar1,7.104125
7761,563491.wav,3,17,eurwar1,0.4985
7762,563490.wav,3,17,eurwar1,13.038625
7763,563356.wav,3,17,eurwar1,28.3439375
7764,563284.wav,2,17,eurwar1,58.9
7765,563283.wav,2,17,eurwar1,93.9746875
7766,563282.wav,3,17,eurwar1,68.0745625
7767,563249.wav,2,17,eurwar1,90.482
7768,562546.wav,2,17,eurwar1,56.136
7769,562394.wav,4,17,eurwar1,48.3065
7770,562046.wav,4,17,eurwar1,6.1065
7771,561806.wav,4,17,eurwar1,422.217125
7772,560554.wav,2,17,eurwar1,120.186
7773,560194.wav,3,17,eurwar1,501.3159375
7774,560172.wav,1,17,eurwar1,87.6930625
7775,560169.wav,4,17,eurwar1,26.801625
7776,560141.wav,2,17,eurwar1,130.74775
7777,560075.wav,4,17,eurwar1,15.972625
7778,559928.wav,4,17,eurwar1,268.669375
7779,559667.wav,1,17,eurwar1,73.5608125
7780,559080.wav,1,17-10,eurwar1,82.198
7781,559079.wav,4,17,eurwar1,79.8861875
7782,559042.wav,1,17,eurwar1,25.1298125
7783,558484.wav,2,17,eurwar1,20.5264375
7784,557913.wav,3,17-16,eurwar1,62.6608125
7785,557024.wav,3,17,eurwar1,16.248
7786,556699.wav,1,17,eurwar1,10.833375
7787,555632.wav,5,17,eurwar1,123.3501875
7788,555477.wav,2,17,eurwar1,39.967375
7789,554979.wav,1,17,eurwar1,123.864
7790,554683.wav,3,17,eurwar1,97.7995625
7791,554046.wav,4,17,eurwar1,63.024
7792,554045.wav,5,17,eurwar1,10.824
7793,554030.wav,1,17,eurwar1,52.4335
7794,553630.wav,4,17,eurwar1,23.784
7795,553626.wav,3,17,eurwar1,20.04
7796,553625.wav,3,17,eurwar1,47.544
7797,553483.wav,3,17,eurwar1,160.9404375
7798,550726.wav,3,17,eurwar1,334.2613125
7799,549325.wav,3,17,eurwar1,71.915125
7800,549315.wav,3,17,eurwar1,74.7885625
7801,546396.wav,4,17,eurwar1,108.5663125
7802,544627.wav,5,17,eurwar1,20.653
7803,536800.wav,1,17,eurwar1,96.3135
7804,536798.wav,2,17,eurwar1,45.7143125
7805,534269.wav,1,17,eurwar1,53.8090625
7806,534268.wav,4,17,eurwar1,7.798125
7807,534265.wav,4,17,eurwar1,50.408625
7808,534263.wav,5,17,eurwar1,57.8345
7809,534260.wav,5,17,eurwar1,50.0364375
7810,529755.wav,2,17,eurwar1,50.4946875
7811,528601.wav,4,17,eurwar1,26.602
7812,528279.wav,5,17,eurwar1,29.59875
7813,523569.wav,2,17,eurwar1,212.23725
7814,516365.wav,2,17,eurwar1,62.3614375
7815,504211.wav,4,17,eurwar1,74.736
7816,497787.wav,5,17,eurwar1,29.920625
7817,492798.wav,5,17,eurwar1,129.201625
7818,491657.wav,3,17,eurwar1,22.8049375
7819,490861.wav,4,17,eurwar1,35.3140625
7820,490859.wav,4,17,eurwar1,101.197625
7821,490857.wav,3,17,eurwar1,6.665375
7822,490856.wav,1,17,eurwar1,8.771375
7823,490849.wav,2,17,eurwar1,22.1301875
7824,490844.wav,1,17,eurwar1,3.0998125
7825,490187.wav,4,17,eurwar1,51.8269375
7826,489061.wav,5,17,eurwar1,14.1855625
7827,489060.wav,5,17,eurwar1,23.61575
7828,488942.wav,3,17,eurwar1,21.3403125
7829,488474.wav,1,17,eurwar1,47.30775
7830,487273.wav,2,17,eurwar1,5.1815
7831,487235.wav,5,17,eurwar1,68.52
7832,486090.wav,2,17-10,eurwar1,65.5035
7833,484077.wav,3,17,eurwar1,125.0220625
7834,481771.wav,3,17,eurwar1,52.848625
7835,481586.wav,2,17,eurwar1,40.4375625
7836,481097.wav,1,17,eurwar1,63.5036875
7837,479659.wav,1,17,eurwar1,91.8706875
7838,479657.wav,5,17,eurwar1,177.4821875
7839,479651.wav,3,17,eurwar1,98.216375
7840,478299.wav,3,17,eurwar1,22.6179375
7841,478198.wav,1,17,eurwar1,33.370125
7842,478197.wav,4,17,eurwar1,157.04625
7843,478152.wav,1,17,eurwar1,30.2236875
7844,477140.wav,1,17,eurwar1,74.98725
7845,476876.wav,3,17,eurwar1,52.3443125
7846,476087.wav,2,17-10,eurwar1,154.58175
7847,475592.wav,1,17,eurwar1,28.344
7848,475205.wav,2,17-16,eurwar1,16.992
7849,474033.wav,4,17,eurwar1,42.3293125
7850,473550.wav,5,17-16,eurwar1,12.984
7851,473219.wav,2,17-17,eurwar1,67.89225
7852,471907.wav,2,17,eurwar1,57.769
7853,470988.wav,3,17-17,eurwar1,139.9640625
7854,470003.wav,1,17,eurwar1,43.1281875
7855,468064.wav,1,17,eurwar1,289.253875
7856,467473.wav,3,17,eurwar1,15.422625
7857,463519.wav,4,17,eurwar1,65.2369375
7858,454656.wav,1,17,eurwar1,19.8938125
7859,445284.wav,2,17,eurwar1,115.596
7860,444842.wav,2,17,eurwar1,36.4669375
7861,440113.wav,5,17,eurwar1,40.758
7862,429060.wav,3,17,eurwar1,8.856125
7863,424196.wav,1,17,eurwar1,71.4451875
7864,424109.wav,5,17,eurwar1,652.3709375
7865,424084.wav,5,17,eurwar1,383.88975
7866,424037.wav,2,17,eurwar1,583.2451875
7867,424035.wav,1,17,eurwar1,617.712125
7868,422189.wav,5,17,eurwar1,46.96925
7869,421596.wav,5,17,eurwar1,140.977
7870,419884.wav,4,17,eurwar1,76.387
7871,419590.wav,4,17,eurwar1,25.344
7872,418554.wav,2,17,eurwar1,181.7875625
7873,418494.wav,5,17,eurwar1,166.8701875
7874,417716.wav,2,17,eurwar1,20.437
7875,417451.wav,2,17-17,eurwar1,148.8155625
7876,417126.wav,5,17,eurwar1,118.056
7877,416507.wav,4,17,eurwar1,61.883375
7878,416272.wav,3,17,eurwar1,76.826125
7879,415890.wav,4,17-16,eurwar1,479.050375
7880,415886.wav,3,17,eurwar1,178.55175
7881,415885.wav,1,17,eurwar1,105.5459375
7882,414686.wav,4,17,eurwar1,60.0226875
7883,412345.wav,2,17,eurwar1,72.3138125
7884,411143.wav,5,17,eurwar1,501.0075
7885,410775.wav,1,17,eurwar1,20.221
7886,406090.wav,1,17,eurwar1,88.872
7887,405348.wav,1,17,eurwar1,98.592
7888,405347.wav,2,17,eurwar1,60.048
7889,395479.wav,4,17,eurwar1,33.696
7890,394877.wav,4,17,eurwar1,13.4600625
7891,394774.wav,2,17,eurwar1,21.4988125
7892,394624.wav,2,17,eurwar1,13.0594375
7893,394532.wav,1,17,eurwar1,46.1985625
7894,394531.wav,2,17,eurwar1,41.6154375
7895,393095.wav,5,17,eurwar1,44.5126875
7896,389108.wav,4,17,eurwar1,12.878375
7897,385561.wav,1,17,eurwar1,34.0636875
7898,381552.wav,3,17,eurwar1,19.9929375
7899,381331.wav,5,17,eurwar1,51.04775
7900,381178.wav,2,17-10,eurwar1,23.1611875
7901,380674.wav,3,17,eurwar1,33.183125
7902,380478.wav,4,17,eurwar1,75.8589375
7903,380143.wav,2,17,eurwar1,43.37125
7904,379091.wav,2,17,eurwar1,57.157
7905,379034.wav,5,17,eurwar1,301.296625
7906,376814.wav,3,17,eurwar1,110.0549375
7907,376769.wav,3,17,eurwar1,45.756125
7908,376061.wav,3,17,eurwar1,70.32
7909,375886.wav,2,17,eurwar1,39.054125
7910,375120.wav,5,17,eurwar1,497.2930625
7911,374731.wav,1,17,eurwar1,47.4321875
7912,374314.wav,5,17,eurwar1,46.744
7913,374213.wav,3,17,eurwar1,43.1941875
7914,373892.wav,1,17,eurwar1,46.7299375
7915,373579.wav,3,17,eurwar1,88.4529375
7916,371848.wav,5,17,eurwar1,25.3969375
7917,371845.wav,2,17,eurwar1,16.882625
7918,369931.wav,2,17,eurwar1,87.746375
7919,368212.wav,2,17,eurwar1,134.8046875
7920,368208.wav,4,17,eurwar1,162.4633125
7921,367448.wav,3,17,eurwar1,161.4019375
7922,367447.wav,1,17,eurwar1,38.160625
7923,367318.wav,1,17,eurwar1,8.012375
7924,367039.wav,3,17,eurwar1,29.6866875
7925,366994.wav,5,17,eurwar1,101.1733125
7926,366714.wav,1,17,eurwar1,13.46625
7927,365787.wav,3,17,eurwar1,10.7504375
7928,365786.wav,5,17,eurwar1,18.269125
7929,363299.wav,3,17,eurwar1,107.2994375
7930,363298.wav,3,17,eurwar1,139.6246875
7931,363297.wav,4,17,eurwar1,32.8794375
7932,363296.wav,2,17,eurwar1,31.96225
7933,359153.wav,5,17,eurwar1,11.6715
7934,353862.wav,4,17,eurwar1,70.6373125
7935,353861.wav,4,17,eurwar1,9.856375
7936,344222.wav,1,17,eurwar1,41.8481875
7937,340344.wav,5,17,eurwar1,60.1196875
7938,337973.wav,5,17,eurwar1,9.9970625
7939,337604.wav,3,17,eurwar1,14.9681875
7940,337603.wav,2,17,eurwar1,57.0514375
7941,337602.wav,4,17,eurwar1,90.853875
7942,337601.wav,4,17,eurwar1,55.222875
7943,337600.wav,1,17,eurwar1,47.8040625
7944,337599.wav,4,17,eurwar1,28.42125
7945,337598.wav,5,17,eurwar1,64.36575
7946,337597.wav,4,17,eurwar1,30.537125
7947,336626.wav,4,17,eurwar1,11.807375
7948,334318.wav,1,17,eurwar1,42.3455625
7949,330753.wav,5,17,eurwar1,150.2286875
7950,330285.wav,5,17,eurwar1,18.2183125
7951,328603.wav,4,17,eurwar1,28.6563125
7952,328271.wav,4,17,eurwar1,71.5755
7953,326481.wav,5,17,eurwar1,69.39925
7954,321578.wav,5,17,eurwar1,57.1949375
7955,321314.wav,2,17,eurwar1,74.2933125
7956,320593.wav,4,17,eurwar1,83.755
7957,319639.wav,2,17,eurwar1,44.8886875
7958,317639.wav,3,17,eurwar1,110.4261875
7959,317526.wav,2,17,eurwar1,13.224
7960,316461.wav,3,17,eurwar1,34.704
7961,315891.wav,3,17,eurwar1,78.1025
7962,310805.wav,3,17,eurwar1,57.555625
7963,308730.wav,4,17,eurwar1,60.814125
7964,307974.wav,4,17,eurwar1,27.6245625
7965,307679.wav,4,17,eurwar1,61.3104375
7966,307586.wav,4,17,eurwar1,8.006
7967,307585.wav,4,17,eurwar1,41.0308125
7968,307584.wav,5,17,eurwar1,7.01225
7969,307583.wav,5,17,eurwar1,3.0154375
7970,305353.wav,5,17,eurwar1,7.4188125
7971,292856.wav,1,17,eurwar1,14.218375
7972,292397.wav,4,17,eurwar1,22.0073125
7973,292061.wav,5,17,eurwar1,38.1288125
7974,287479.wav,1,17,eurwar1,144.5518125
7975,265309.wav,4,17,eurwar1,54.7526875
7976,265298.wav,3,17,eurwar1,123.5069375
7977,265249.wav,1,17,eurwar1,6.672
7978,261480.wav,1,17,eurwar1,146.616
7979,254423.wav,1,17,eurwar1,32.8430625
7980,253068.wav,1,17,eurwar1,37.3221875
7981,252650.wav,1,17,eurwar1,187.951
7982,247878.wav,5,17,eurwar1,67.84
7983,247877.wav,5,17,eurwar1,57.2604375
7984,247876.wav,2,17,eurwar1,65.097125
7985,246513.wav,4,17,eurwar1,27.838875
7986,246392.wav,4,17,eurwar1,22.3634375
7987,246309.wav,1,17,eurwar1,405.1330625
7988,246307.wav,4,17,eurwar1,475.5069375
7989,246206.wav,3,17,eurwar1,32.2161875
7990,246069.wav,1,17,eurwar1,432.3526875
7991,246028.wav,2,17-16,eurwar1,67.0040625
7992,245955.wav,3,17,eurwar1,15.5341875
7993,241458.wav,1,17,eurwar1,34.4116875
7994,240426.wav,5,17,eurwar1,67.84
7995,239999.wav,3,17,eurwar1,19.618
7996,218016.wav,4,17-16,eurwar1,28.8914375
7997,211879.wav,2,17,eurwar1,31.728875
7998,211877.wav,1,17,eurwar1,55.2815625
7999,211876.wav,3,17,eurwar1,12.3135625
8000,209799.wav,1,17,eurwar1,242.209
8001,209116.wav,1,17,eurwar1,65.5060625
8002,209115.wav,2,17,eurwar1,70.8675625
8003,209093.wav,2,17,eurwar1,26.5665625
8004,203612.wav,3,17,eurwar1,50.497
8005,196233.wav,1,17,eurwar1,156.578
8006,195622.wav,4,17,eurwar1,175.177125
8007,194316.wav,2,17,eurwar1,16.311875
8008,187938.wav,1,17,eurwar1,19.2116875
8009,184140.wav,3,17,eurwar1,36.936
8010,183990.wav,5,17,eurwar1,89.0293125
8011,183825.wav,5,17,eurwar1,116.8166875
8012,183522.wav,1,17,eurwar1,20.7609375
8013,183429.wav,3,17,eurwar1,32.3575625
8014,181977.wav,1,17,eurwar1,18.5873125
8015,180754.wav,2,17,eurwar1,23.9281875
8016,180131.wav,3,17,eurwar1,70.384375
8017,179933.wav,4,17,eurwar1,45.66775
8018,179932.wav,1,17,eurwar1,182.5175625
8019,179924.wav,5,17,eurwar1,53.755
8020,179031.wav,3,17,eurwar1,107.5548125
8021,175377.wav,1,17,eurwar1,65.616
8022,167138.wav,4,17,eurwar1,65.071
8023,163354.wav,2,17,eurwar1,120.0588125
8024,161913.wav,5,17,eurwar1,64.8620625
8025,152699.wav,3,17,eurwar1,22.08
8026,152697.wav,5,17,eurwar1,22.153
8027,150594.wav,5,17,eurwar1,71.472
8028,149171.wav,3,17,eurwar1,49.1624375
8029,144967.wav,1,17,eurwar1,219.87
8030,144505.wav,1,17,eurwar1,17.3266875
8031,141961.wav,2,17,eurwar1,41.832
8032,138212.wav,5,17,eurwar1,133.99475
8033,138175.wav,3,17,eurwar1,97.224
8034,138012.wav,4,17,eurwar1,25.2368125
8035,136194.wav,3,17,eurwar1,65.28
8036,127369.wav,4,17,eurwar1,3.61225
8037,124054.wav,1,17,eurwar1,250.9845
8038,124050.wav,5,17,eurwar1,111.8824375
8039,124049.wav,5,17,eurwar1,60.31675
8040,124048.wav,2,17,eurwar1,120.7640625
8041,121022.wav,1,17,eurwar1,58.3116875
8042,112559.wav,2,17,eurwar1,115.497
8043,112557.wav,1,17,eurwar1,69.2180625
8044,106075.wav,1,17,eurwar1,178.155125
8045,104606.wav,2,17,eurwar1,43.30775
8046,104087.wav,3,17,eurwar1,42.072
8047,103581.wav,5,17,eurwar1,26.4359375
8048,103580.wav,1,17,eurwar1,121.2081875
8049,102789.wav,3,17,eurwar1,20.448
8050,101938.wav,5,17,eurwar1,20.271
8051,100997.wav,2,17,eurwar1,107.8835
8052,100612.wav,4,17,eurwar1,82.351
8053,89365.wav,2,17,eurwar1,27.089
8054,89364.wav,1,17,eurwar1,37.5901875
8055,78971.wav,5,17,eurwar1,50.4946875
8056,78114.wav,5,17,eurwar1,151.249
8057,78112.wav,1,17,eurwar1,77.1135
8058,67251.wav,3,17,eurwar1,44.1991875
8059,67135.wav,1,17,eurwar1,37.279625
8060,67134.wav,2,17,eurwar1,28.42125
8061,62084.wav,4,17,eurwar1,29.7535
8062,61908.wav,2,17,eurwar1,45.4008125
8063,61890.wav,3,17,eurwar1,46.106125
8064,43600.wav,5,17,eurwar1,25.469375
8065,41449.wav,3,17,eurwar1,39.5755
8066,41415.wav,4,17,eurwar1,34.951875
8067,36480.wav,2,17-17-16,eurwar1,53.0546875
8068,34980.wav,3,17,eurwar1,47.9346875
8069,34096.wav,4,17,eurwar1,41.5346875
8070,29169.wav,2,17,eurwar1,19.591875
8071,27124.wav,3,17,eurwar1,27.3501875
8072,26579.wav,4,17,eurwar1,75.2326875
8073,26023.wav,3,17,eurwar1,35.3436875
8074,25605.wav,5,17-16,eurwar1,116.689
8075,25604.wav,4,17,eurwar1,59.4285625
8076,24971.wav,1,17,eurwar1,76.68
8077,24939.wav,2,17,eurwar1,8.881625
8078,702892.wav,1,17,eurwar1,1.68925
