,itemid,hasbird,filename,primary_label,filepath,frames,sr,duration,fold
6265,144084,0,144084.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/144084.wav,441000,44100,10.0,0
6266,38764,0,38764.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/38764.wav,441000,44100,10.0,4
6267,181406,0,181406.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/181406.wav,441000,44100,10.0,2
6268,178857,0,178857.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/178857.wav,441000,44100,10.0,1
6269,102085,0,102085.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102085.wav,441000,44100,10.0,1
6270,44079,0,44079.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/44079.wav,441000,44100,10.0,1
6271,65278,0,65278.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65278.wav,441000,44100,10.0,1
6272,138242,0,138242.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/138242.wav,441000,44100,10.0,0
6273,42806,0,42806.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/42806.wav,441000,44100,10.0,3
6274,28500,0,28500.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/28500.wav,441000,44100,10.0,2
6275,127297,0,127297.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127297.wav,441000,44100,10.0,3
6276,76237,1,76237.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/76237.wav,441000,44100,10.0,2
6277,73094,0,73094.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73094.wav,441000,44100,10.0,4
6278,189973,1,189973.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/189973.wav,441000,44100,10.0,1
6279,127444,0,127444.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127444.wav,441000,44100,10.0,3
6280,95693,0,95693.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/95693.wav,441000,44100,10.0,1
6281,61636,0,61636.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/61636.wav,441000,44100,10.0,3
6282,39712,1,39712.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/39712.wav,441000,44100,10.0,3
6283,174036,0,174036.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/174036.wav,441000,44100,10.0,0
6284,134781,1,134781.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/134781.wav,441000,44100,10.0,1
6285,108765,1,108765.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/108765.wav,441000,44100,10.0,2
6286,46232,0,46232.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/46232.wav,441000,44100,10.0,3
6287,155116,0,155116.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155116.wav,441000,44100,10.0,2
6288,33195,1,33195.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/33195.wav,441000,44100,10.0,0
6289,130585,0,130585.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/130585.wav,441000,44100,10.0,2
6290,173865,1,173865.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/173865.wav,441000,44100,10.0,2
6291,102849,1,102849.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/102849.wav,441000,44100,10.0,1
6292,149292,0,149292.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/149292.wav,441000,44100,10.0,3
6293,172864,1,172864.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/172864.wav,441000,44100,10.0,4
6294,124487,1,124487.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/124487.wav,441000,44100,10.0,1
6295,54980,1,54980.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/54980.wav,441000,44100,10.0,3
6296,118329,0,118329.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/118329.wav,441000,44100,10.0,2
6297,61697,1,61697.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/61697.wav,441000,44100,10.0,0
6298,60050,0,60050.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/60050.wav,441000,44100,10.0,0
6299,45437,0,45437.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/45437.wav,441000,44100,10.0,3
6300,133086,0,133086.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/133086.wav,441000,44100,10.0,3
6301,54809,0,54809.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/54809.wav,441000,44100,10.0,2
6302,149179,1,149179.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/149179.wav,441000,44100,10.0,1
6303,90415,0,90415.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/90415.wav,441000,44100,10.0,3
6304,140874,0,140874.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/140874.wav,441000,44100,10.0,2
6305,23605,0,23605.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/23605.wav,441000,44100,10.0,1
6306,73113,0,73113.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73113.wav,441000,44100,10.0,4
6307,148213,1,148213.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/148213.wav,441000,44100,10.0,4
6308,52857,1,52857.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/52857.wav,441000,44100,10.0,2
6309,157403,1,157403.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/157403.wav,441000,44100,10.0,2
6310,67418,0,67418.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/67418.wav,441000,44100,10.0,3
6311,54748,0,54748.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/54748.wav,441000,44100,10.0,2
6312,76260,0,76260.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/76260.wav,441000,44100,10.0,0
6313,15311,0,15311.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/15311.wav,441000,44100,10.0,1
6314,132049,0,132049.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/132049.wav,441000,44100,10.0,4
6315,177858,0,177858.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/177858.wav,441000,44100,10.0,3
6316,65251,1,65251.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/65251.wav,441000,44100,10.0,0
6317,98210,0,98210.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/98210.wav,441000,44100,10.0,0
6318,102840,0,102840.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102840.wav,441000,44100,10.0,1
6319,110912,0,110912.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/110912.wav,441000,44100,10.0,0
6320,79276,0,79276.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/79276.wav,441000,44100,10.0,0
6321,187078,0,187078.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/187078.wav,441000,44100,10.0,0
6322,91765,0,91765.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/91765.wav,441000,44100,10.0,3
6323,65262,0,65262.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/65262.wav,441000,44100,10.0,2
6324,164829,0,164829.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/164829.wav,441000,44100,10.0,3
6325,80312,1,80312.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/80312.wav,441000,44100,10.0,0
6326,86959,0,86959.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86959.wav,441000,44100,10.0,0
6327,48160,0,48160.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/48160.wav,441000,44100,10.0,4
6328,171425,1,171425.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/171425.wav,441000,44100,10.0,1
6329,19424,0,19424.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/19424.wav,441000,44100,10.0,0
6330,165034,0,165034.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/165034.wav,441000,44100,10.0,2
6331,50124,1,50124.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/50124.wav,441000,44100,10.0,3
6332,34978,0,34978.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/34978.wav,441000,44100,10.0,2
6333,48998,0,48998.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/48998.wav,441000,44100,10.0,2
6334,18045,1,18045.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/18045.wav,441000,44100,10.0,3
6335,46350,0,46350.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/46350.wav,441000,44100,10.0,2
6336,126851,0,126851.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126851.wav,441000,44100,10.0,4
6337,147921,0,147921.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147921.wav,441000,44100,10.0,0
6338,62310,0,62310.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/62310.wav,441000,44100,10.0,1
6339,113998,0,113998.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/113998.wav,441000,44100,10.0,3
6340,3202,0,3202.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/3202.wav,441000,44100,10.0,4
6341,61518,0,61518.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/61518.wav,441000,44100,10.0,0
6342,80704,1,80704.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/80704.wav,441000,44100,10.0,2
6343,113999,0,113999.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/113999.wav,441000,44100,10.0,3
6344,73039,1,73039.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/73039.wav,441000,44100,10.0,1
6345,158191,1,158191.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/158191.wav,441000,44100,10.0,0
6346,61028,0,61028.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/61028.wav,441000,44100,10.0,4
6347,169031,1,169031.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/169031.wav,441000,44100,10.0,4
6348,38301,1,38301.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/38301.wav,441000,44100,10.0,3
6349,81909,0,81909.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/81909.wav,441000,44100,10.0,1
6350,191433,1,191433.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/191433.wav,441000,44100,10.0,2
6351,126036,0,126036.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126036.wav,441000,44100,10.0,4
6352,104545,0,104545.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/104545.wav,441000,44100,10.0,1
6353,166174,0,166174.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166174.wav,441000,44100,10.0,0
6354,155216,0,155216.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155216.wav,441000,44100,10.0,2
6355,194578,1,194578.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/194578.wav,441000,44100,10.0,1
6356,181394,1,181394.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/181394.wav,441000,44100,10.0,3
6357,39730,0,39730.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/39730.wav,441000,44100,10.0,2
6358,113575,1,113575.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/113575.wav,441000,44100,10.0,4
6359,45922,1,45922.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/45922.wav,441000,44100,10.0,4
6360,80719,0,80719.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/80719.wav,441000,44100,10.0,4
6361,116820,1,116820.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/116820.wav,441000,44100,10.0,2
6362,72517,0,72517.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/72517.wav,441000,44100,10.0,1
6363,69355,0,69355.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/69355.wav,441000,44100,10.0,4
6364,59028,0,59028.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/59028.wav,441000,44100,10.0,0
6365,111019,1,111019.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/111019.wav,441000,44100,10.0,0
6366,73110,0,73110.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/73110.wav,441000,44100,10.0,2
6367,172315,0,172315.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/172315.wav,441000,44100,10.0,2
6368,60041,0,60041.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/60041.wav,441000,44100,10.0,1
6369,187942,1,187942.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/187942.wav,441000,44100,10.0,4
6370,80717,1,80717.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/80717.wav,441000,44100,10.0,1
6371,69301,1,69301.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/69301.wav,441000,44100,10.0,1
6372,94829,0,94829.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/94829.wav,441000,44100,10.0,2
6373,18805,1,18805.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/18805.wav,441000,44100,10.0,4
6374,185373,0,185373.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/185373.wav,441000,44100,10.0,3
6375,107090,1,107090.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/107090.wav,441000,44100,10.0,3
6376,164164,0,164164.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/164164.wav,441000,44100,10.0,0
6377,21894,0,21894.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/21894.wav,441000,44100,10.0,4
6378,113981,0,113981.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/113981.wav,441000,44100,10.0,3
6379,76370,0,76370.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/76370.wav,441000,44100,10.0,2
6380,61985,0,61985.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/61985.wav,441000,44100,10.0,2
6381,139102,0,139102.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/139102.wav,441000,44100,10.0,4
6382,127606,0,127606.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127606.wav,441000,44100,10.0,2
6383,136259,1,136259.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/136259.wav,441000,44100,10.0,4
6384,150190,1,150190.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/150190.wav,441000,44100,10.0,3
6385,31821,0,31821.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/31821.wav,441000,44100,10.0,1
6386,76439,1,76439.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/76439.wav,441000,44100,10.0,3
6387,35538,1,35538.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/35538.wav,441000,44100,10.0,0
6388,179602,0,179602.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/179602.wav,441000,44100,10.0,3
6389,50496,0,50496.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50496.wav,441000,44100,10.0,3
6390,50058,0,50058.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/50058.wav,441000,44100,10.0,1
6391,64466,0,64466.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/64466.wav,441000,44100,10.0,3
6392,126759,0,126759.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126759.wav,441000,44100,10.0,3
6393,31274,0,31274.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/31274.wav,441000,44100,10.0,3
6394,102841,0,102841.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102841.wav,441000,44100,10.0,0
6395,158435,0,158435.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/158435.wav,441000,44100,10.0,1
6396,7917,0,7917.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/7917.wav,441000,44100,10.0,0
6397,28165,0,28165.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/28165.wav,441000,44100,10.0,4
6398,120377,1,120377.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/120377.wav,441000,44100,10.0,1
6399,78921,0,78921.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/78921.wav,441000,44100,10.0,1
6400,132277,0,132277.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/132277.wav,441000,44100,10.0,2
6401,78429,0,78429.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/78429.wav,441000,44100,10.0,4
6402,187645,1,187645.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/187645.wav,441000,44100,10.0,0
6403,121959,1,121959.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/121959.wav,441000,44100,10.0,4
6404,173899,1,173899.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/173899.wav,441000,44100,10.0,2
6405,15423,0,15423.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/15423.wav,441000,44100,10.0,0
6406,89682,0,89682.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/89682.wav,441000,44100,10.0,3
6407,79614,0,79614.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/79614.wav,441000,44100,10.0,0
6408,1933,0,1933.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/1933.wav,441000,44100,10.0,4
6409,181096,0,181096.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/181096.wav,441000,44100,10.0,2
6410,110695,1,110695.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/110695.wav,441000,44100,10.0,0
6411,143958,0,143958.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/143958.wav,441000,44100,10.0,0
6412,127365,0,127365.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127365.wav,441000,44100,10.0,3
6413,160535,0,160535.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/160535.wav,441000,44100,10.0,3
6414,170470,0,170470.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/170470.wav,441000,44100,10.0,2
6415,20694,0,20694.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/20694.wav,441000,44100,10.0,1
6416,191912,0,191912.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/191912.wav,441000,44100,10.0,4
6417,66151,0,66151.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/66151.wav,441000,44100,10.0,4
6418,113336,0,113336.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/113336.wav,441000,44100,10.0,2
6419,91287,0,91287.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/91287.wav,441000,44100,10.0,4
6420,59201,0,59201.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/59201.wav,441000,44100,10.0,3
6421,157597,1,157597.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/157597.wav,441000,44100,10.0,2
6422,102081,0,102081.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102081.wav,441000,44100,10.0,3
6423,17155,1,17155.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/17155.wav,441000,44100,10.0,1
6424,71865,1,71865.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/71865.wav,441000,44100,10.0,4
6425,86937,0,86937.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/86937.wav,441000,44100,10.0,0
6426,145531,0,145531.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/145531.wav,441000,44100,10.0,2
6427,192595,0,192595.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/192595.wav,441000,44100,10.0,4
6428,96182,0,96182.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/96182.wav,441000,44100,10.0,0
6429,169351,0,169351.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/169351.wav,441000,44100,10.0,4
6430,69203,0,69203.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/69203.wav,441000,44100,10.0,3
6431,151190,0,151190.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/151190.wav,441000,44100,10.0,1
6432,157390,0,157390.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/157390.wav,441000,44100,10.0,0
6433,19375,1,19375.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/19375.wav,441000,44100,10.0,0
6434,169021,1,169021.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/169021.wav,441000,44100,10.0,3
6435,146276,0,146276.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146276.wav,441000,44100,10.0,4
6436,73494,1,73494.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/73494.wav,441000,44100,10.0,3
6437,121550,1,121550.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/121550.wav,441000,44100,10.0,0
6438,147794,0,147794.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/147794.wav,441000,44100,10.0,0
6439,125242,0,125242.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/125242.wav,441000,44100,10.0,0
6440,54187,0,54187.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/54187.wav,441000,44100,10.0,3
6441,102084,0,102084.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/102084.wav,441000,44100,10.0,2
6442,41981,0,41981.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/41981.wav,441000,44100,10.0,1
6443,148230,1,148230.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/148230.wav,441000,44100,10.0,3
6444,51023,0,51023.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/51023.wav,441000,44100,10.0,1
6445,56366,0,56366.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/56366.wav,441000,44100,10.0,4
6446,149070,0,149070.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/149070.wav,441000,44100,10.0,4
6447,188820,0,188820.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/188820.wav,441000,44100,10.0,1
6448,120386,0,120386.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/120386.wav,441000,44100,10.0,0
6449,166427,0,166427.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166427.wav,441000,44100,10.0,0
6450,190037,1,190037.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/190037.wav,441000,44100,10.0,3
6451,150164,0,150164.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/150164.wav,441000,44100,10.0,1
6452,174091,0,174091.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/174091.wav,441000,44100,10.0,3
6453,145274,0,145274.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/145274.wav,441000,44100,10.0,4
6454,22523,0,22523.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/22523.wav,441000,44100,10.0,2
6455,162452,0,162452.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162452.wav,441000,44100,10.0,4
6456,132988,0,132988.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/132988.wav,441000,44100,10.0,1
6457,89687,0,89687.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/89687.wav,441000,44100,10.0,1
6458,104625,0,104625.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/104625.wav,441000,44100,10.0,1
6459,41504,0,41504.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/41504.wav,441000,44100,10.0,3
6460,126341,0,126341.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/126341.wav,441000,44100,10.0,4
6461,162625,0,162625.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/162625.wav,441000,44100,10.0,2
6462,174777,0,174777.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/174777.wav,441000,44100,10.0,1
6463,96462,0,96462.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/96462.wav,441000,44100,10.0,2
6464,166101,0,166101.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/166101.wav,441000,44100,10.0,1
6465,143962,0,143962.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/143962.wav,441000,44100,10.0,3
6466,62063,0,62063.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/62063.wav,441000,44100,10.0,3
6467,71828,0,71828.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/71828.wav,441000,44100,10.0,0
6468,61638,0,61638.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/61638.wav,441000,44100,10.0,2
6469,189821,0,189821.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/189821.wav,441000,44100,10.0,4
6470,128014,0,128014.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/128014.wav,441000,44100,10.0,2
6471,53702,1,53702.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/53702.wav,441000,44100,10.0,1
6472,43760,0,43760.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/43760.wav,441000,44100,10.0,0
6473,76326,0,76326.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/76326.wav,441000,44100,10.0,0
6474,77662,0,77662.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/77662.wav,441000,44100,10.0,4
6475,160012,0,160012.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/160012.wav,441000,44100,10.0,1
6476,146850,0,146850.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/146850.wav,441000,44100,10.0,0
6477,155094,0,155094.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155094.wav,441000,44100,10.0,3
6478,169080,0,169080.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/169080.wav,441000,44100,10.0,0
6479,95815,0,95815.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/95815.wav,441000,44100,10.0,4
6480,132473,1,132473.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/132473.wav,441000,44100,10.0,0
6481,127342,0,127342.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/127342.wav,441000,44100,10.0,4
6482,82393,0,82393.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/82393.wav,441000,44100,10.0,2
6483,140789,0,140789.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/140789.wav,441000,44100,10.0,1
6484,35112,1,35112.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/35112.wav,441000,44100,10.0,0
6485,42914,0,42914.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/42914.wav,441000,44100,10.0,0
6486,110991,1,110991.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/110991.wav,441000,44100,10.0,4
6487,63802,0,63802.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/63802.wav,441000,44100,10.0,4
6488,98940,1,98940.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/98940.wav,441000,44100,10.0,4
6489,161620,0,161620.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/161620.wav,441000,44100,10.0,0
6490,155395,0,155395.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/155395.wav,441000,44100,10.0,0
6491,32255,0,32255.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/32255.wav,441000,44100,10.0,4
6492,108769,1,108769.wav,bird,/content/input/ff1010bird/ff1010bird_wav/wav/108769.wav,441000,44100,10.0,2
6493,32394,0,32394.wav,nocall,/content/input/ff1010bird/ff1010bird_wav/wav/32394.wav,441000,44100,10.0,0
