bird,audio,path,length,destination
mallar3,536943.wav,/datasets/xeno_canto/491_dataset/mallar3/536943.wav,58.0,/datasets/xeno_canto/491/536943.wav
mallar3,131689.wav,/datasets/xeno_canto/491_dataset/mallar3/131689.wav,32.119688,/datasets/xeno_canto/491/131689.wav
mallar3,599754.wav,/datasets/xeno_canto/491_dataset/mallar3/599754.wav,32.886,/datasets/xeno_canto/491/599754.wav
mallar3,309256.wav,/datasets/xeno_canto/491_dataset/mallar3/309256.wav,18.176063,/datasets/xeno_canto/491/309256.wav
mallar3,11494.wav,/datasets/xeno_canto/491_dataset/mallar3/11494.wav,14.19,/datasets/xeno_canto/491/11494.wav
mallar3,599748.wav,/datasets/xeno_canto/491_dataset/mallar3/599748.wav,9.997,/datasets/xeno_canto/491/599748.wav
mallar3,696261.wav,/datasets/xeno_canto/491_dataset/mallar3/696261.wav,81.895438,/datasets/xeno_canto/491/696261.wav
mallar3,308994.wav,/datasets/xeno_canto/491_dataset/mallar3/308994.wav,5.461063,/datasets/xeno_canto/491/308994.wav
mallar3,128948.wav,/datasets/xeno_canto/491_dataset/mallar3/128948.wav,16.3025,/datasets/xeno_canto/491/128948.wav
mallar3,595773.wav,/datasets/xeno_canto/491_dataset/mallar3/595773.wav,9.58125,/datasets/xeno_canto/491/595773.wav
mallar3,536895.wav,/datasets/xeno_canto/491_dataset/mallar3/536895.wav,50.488438,/datasets/xeno_canto/491/536895.wav
mallar3,308018.wav,/datasets/xeno_canto/491_dataset/mallar3/308018.wav,39.0,/datasets/xeno_canto/491/308018.wav
mallar3,128369.wav,/datasets/xeno_canto/491_dataset/mallar3/128369.wav,5.694688,/datasets/xeno_canto/491/128369.wav
mallar3,592036.wav,/datasets/xeno_canto/491_dataset/mallar3/592036.wav,12.434125,/datasets/xeno_canto/491/592036.wav
mallar3,127375.wav,/datasets/xeno_canto/491_dataset/mallar3/127375.wav,51.168,/datasets/xeno_canto/491/127375.wav
mallar3,307763.wav,/datasets/xeno_canto/491_dataset/mallar3/307763.wav,64.209,/datasets/xeno_canto/491/307763.wav
mallar3,590546.wav,/datasets/xeno_canto/491_dataset/mallar3/590546.wav,107.319,/datasets/xeno_canto/491/590546.wav
mallar3,536894.wav,/datasets/xeno_canto/491_dataset/mallar3/536894.wav,11.573313,/datasets/xeno_canto/491/536894.wav
mallar3,536892.wav,/datasets/xeno_canto/491_dataset/mallar3/536892.wav,5.765,/datasets/xeno_canto/491/536892.wav
mallar3,664463.wav,/datasets/xeno_canto/491_dataset/mallar3/664463.wav,9.56925,/datasets/xeno_canto/491/664463.wav
mallar3,123501.wav,/datasets/xeno_canto/491_dataset/mallar3/123501.wav,23.588563,/datasets/xeno_canto/491/123501.wav
mallar3,307683.wav,/datasets/xeno_canto/491_dataset/mallar3/307683.wav,11.258813,/datasets/xeno_canto/491/307683.wav
mallar3,536048.wav,/datasets/xeno_canto/491_dataset/mallar3/536048.wav,6.849375,/datasets/xeno_canto/491/536048.wav
mallar3,640634.wav,/datasets/xeno_canto/491_dataset/mallar3/640634.wav,8.737688,/datasets/xeno_canto/491/640634.wav
mallar3,306130.wav,/datasets/xeno_canto/491_dataset/mallar3/306130.wav,5.44425,/datasets/xeno_canto/491/306130.wav
mallar3,118521.wav,/datasets/xeno_canto/491_dataset/mallar3/118521.wav,11.764313,/datasets/xeno_canto/491/118521.wav
mallar3,628146.wav,/datasets/xeno_canto/491_dataset/mallar3/628146.wav,37.97575,/datasets/xeno_canto/491/628146.wav
mallar3,303962.wav,/datasets/xeno_canto/491_dataset/mallar3/303962.wav,12.263938,/datasets/xeno_canto/491/303962.wav
mallar3,113968.wav,/datasets/xeno_canto/491_dataset/mallar3/113968.wav,44.712,/datasets/xeno_canto/491/113968.wav
mallar3,534740.wav,/datasets/xeno_canto/491_dataset/mallar3/534740.wav,5.971875,/datasets/xeno_canto/491/534740.wav
mallar3,303509.wav,/datasets/xeno_canto/491_dataset/mallar3/303509.wav,23.823688,/datasets/xeno_canto/491/303509.wav
mallar3,534739.wav,/datasets/xeno_canto/491_dataset/mallar3/534739.wav,7.416938,/datasets/xeno_canto/491/534739.wav
mallar3,113587.wav,/datasets/xeno_canto/491_dataset/mallar3/113587.wav,19.644063,/datasets/xeno_canto/491/113587.wav
mallar3,587833.wav,/datasets/xeno_canto/491_dataset/mallar3/587833.wav,12.324625,/datasets/xeno_canto/491/587833.wav
mallar3,534738.wav,/datasets/xeno_canto/491_dataset/mallar3/534738.wav,7.548563,/datasets/xeno_canto/491/534738.wav
mallar3,627367.wav,/datasets/xeno_canto/491_dataset/mallar3/627367.wav,90.76775,/datasets/xeno_canto/491/627367.wav
mallar3,585459.wav,/datasets/xeno_canto/491_dataset/mallar3/585459.wav,29.84925,/datasets/xeno_canto/491/585459.wav
mallar3,112680.wav,/datasets/xeno_canto/491_dataset/mallar3/112680.wav,18.677563,/datasets/xeno_canto/491/112680.wav
mallar3,303041.wav,/datasets/xeno_canto/491_dataset/mallar3/303041.wav,15.506688,/datasets/xeno_canto/491/303041.wav
mallar3,534737.wav,/datasets/xeno_canto/491_dataset/mallar3/534737.wav,37.169188,/datasets/xeno_canto/491/534737.wav
mallar3,584158.wav,/datasets/xeno_canto/491_dataset/mallar3/584158.wav,13.547,/datasets/xeno_canto/491/584158.wav
mallar3,299322.wav,/datasets/xeno_canto/491_dataset/mallar3/299322.wav,16.222063,/datasets/xeno_canto/491/299322.wav
mallar3,111714.wav,/datasets/xeno_canto/491_dataset/mallar3/111714.wav,91.533063,/datasets/xeno_canto/491/111714.wav
mallar3,298823.wav,/datasets/xeno_canto/491_dataset/mallar3/298823.wav,25.053875,/datasets/xeno_canto/491/298823.wav
mallar3,534736.wav,/datasets/xeno_canto/491_dataset/mallar3/534736.wav,18.240125,/datasets/xeno_canto/491/534736.wav
mallar3,581363.wav,/datasets/xeno_canto/491_dataset/mallar3/581363.wav,10.035,/datasets/xeno_canto/491/581363.wav
mallar3,110314.wav,/datasets/xeno_canto/491_dataset/mallar3/110314.wav,65.619625,/datasets/xeno_canto/491/110314.wav
mallar3,699240.wav,/datasets/xeno_canto/491_dataset/mallar3/699240.wav,10.269813,/datasets/xeno_canto/491/699240.wav
mallar3,580400.wav,/datasets/xeno_canto/491_dataset/mallar3/580400.wav,20.112,/datasets/xeno_canto/491/580400.wav
mallar3,556901.wav,/datasets/xeno_canto/491_dataset/mallar3/556901.wav,37.818188,/datasets/xeno_canto/491/556901.wav
mallar3,298821.wav,/datasets/xeno_canto/491_dataset/mallar3/298821.wav,15.25275,/datasets/xeno_canto/491/298821.wav
mallar3,698290.wav,/datasets/xeno_canto/491_dataset/mallar3/698290.wav,16.2825,/datasets/xeno_canto/491/698290.wav
mallar3,534735.wav,/datasets/xeno_canto/491_dataset/mallar3/534735.wav,13.084625,/datasets/xeno_canto/491/534735.wav
mallar3,104615.wav,/datasets/xeno_canto/491_dataset/mallar3/104615.wav,32.083438,/datasets/xeno_canto/491/104615.wav
mallar3,298819.wav,/datasets/xeno_canto/491_dataset/mallar3/298819.wav,21.432,/datasets/xeno_canto/491/298819.wav
mallar3,698288.wav,/datasets/xeno_canto/491_dataset/mallar3/698288.wav,11.107313,/datasets/xeno_canto/491/698288.wav
mallar3,579973.wav,/datasets/xeno_canto/491_dataset/mallar3/579973.wav,39.104,/datasets/xeno_canto/491/579973.wav
mallar3,534730.wav,/datasets/xeno_canto/491_dataset/mallar3/534730.wav,7.724938,/datasets/xeno_canto/491/534730.wav
mallar3,698287.wav,/datasets/xeno_canto/491_dataset/mallar3/698287.wav,38.80575,/datasets/xeno_canto/491/698287.wav
mallar3,298758.wav,/datasets/xeno_canto/491_dataset/mallar3/298758.wav,9.404063,/datasets/xeno_canto/491/298758.wav
mallar3,534729.wav,/datasets/xeno_canto/491_dataset/mallar3/534729.wav,9.721438,/datasets/xeno_canto/491/534729.wav
mallar3,569984.wav,/datasets/xeno_canto/491_dataset/mallar3/569984.wav,14.30275,/datasets/xeno_canto/491/569984.wav
mallar3,104614.wav,/datasets/xeno_canto/491_dataset/mallar3/104614.wav,64.081625,/datasets/xeno_canto/491/104614.wav
mallar3,696664.wav,/datasets/xeno_canto/491_dataset/mallar3/696664.wav,57.324625,/datasets/xeno_canto/491/696664.wav
mallar3,298114.wav,/datasets/xeno_canto/491_dataset/mallar3/298114.wav,18.614938,/datasets/xeno_canto/491/298114.wav
mallar3,534728.wav,/datasets/xeno_canto/491_dataset/mallar3/534728.wav,6.363375,/datasets/xeno_canto/491/534728.wav
mallar3,568209.wav,/datasets/xeno_canto/491_dataset/mallar3/568209.wav,26.128063,/datasets/xeno_canto/491/568209.wav
mallar3,297789.wav,/datasets/xeno_canto/491_dataset/mallar3/297789.wav,50.129,/datasets/xeno_canto/491/297789.wav
mallar3,534727.wav,/datasets/xeno_canto/491_dataset/mallar3/534727.wav,10.6245,/datasets/xeno_canto/491/534727.wav
mallar3,696515.wav,/datasets/xeno_canto/491_dataset/mallar3/696515.wav,9.848188,/datasets/xeno_canto/491/696515.wav
mallar3,534726.wav,/datasets/xeno_canto/491_dataset/mallar3/534726.wav,30.579688,/datasets/xeno_canto/491/534726.wav
mallar3,695034.wav,/datasets/xeno_canto/491_dataset/mallar3/695034.wav,12.911188,/datasets/xeno_canto/491/695034.wav
mallar3,560160.wav,/datasets/xeno_canto/491_dataset/mallar3/560160.wav,14.425188,/datasets/xeno_canto/491/560160.wav
mallar3,294836.wav,/datasets/xeno_canto/491_dataset/mallar3/294836.wav,12.0065,/datasets/xeno_canto/491/294836.wav
mallar3,98746.wav,/datasets/xeno_canto/491_dataset/mallar3/98746.wav,25.519938,/datasets/xeno_canto/491/98746.wav
mallar3,693119.wav,/datasets/xeno_canto/491_dataset/mallar3/693119.wav,17.086563,/datasets/xeno_canto/491/693119.wav
mallar3,534648.wav,/datasets/xeno_canto/491_dataset/mallar3/534648.wav,31.840813,/datasets/xeno_canto/491/534648.wav
mallar3,293958.wav,/datasets/xeno_canto/491_dataset/mallar3/293958.wav,21.492813,/datasets/xeno_canto/491/293958.wav
mallar3,693031.wav,/datasets/xeno_canto/491_dataset/mallar3/693031.wav,14.109563,/datasets/xeno_canto/491/693031.wav
mallar3,97813.wav,/datasets/xeno_canto/491_dataset/mallar3/97813.wav,32.17425,/datasets/xeno_canto/491/97813.wav
mallar3,554058.wav,/datasets/xeno_canto/491_dataset/mallar3/554058.wav,32.04,/datasets/xeno_canto/491/554058.wav
mallar3,534402.wav,/datasets/xeno_canto/491_dataset/mallar3/534402.wav,110.504,/datasets/xeno_canto/491/534402.wav
mallar3,292066.wav,/datasets/xeno_canto/491_dataset/mallar3/292066.wav,23.006063,/datasets/xeno_canto/491/292066.wav
mallar3,693030.wav,/datasets/xeno_canto/491_dataset/mallar3/693030.wav,20.0,/datasets/xeno_canto/491/693030.wav
mallar3,90579.wav,/datasets/xeno_canto/491_dataset/mallar3/90579.wav,15.151,/datasets/xeno_canto/491/90579.wav
mallar3,289898.wav,/datasets/xeno_canto/491_dataset/mallar3/289898.wav,7.579938,/datasets/xeno_canto/491/289898.wav
mallar3,693029.wav,/datasets/xeno_canto/491_dataset/mallar3/693029.wav,18.930313,/datasets/xeno_canto/491/693029.wav
mallar3,553878.wav,/datasets/xeno_canto/491_dataset/mallar3/553878.wav,7.376563,/datasets/xeno_canto/491/553878.wav
mallar3,78495.wav,/datasets/xeno_canto/491_dataset/mallar3/78495.wav,8.071875,/datasets/xeno_canto/491/78495.wav
mallar3,534220.wav,/datasets/xeno_canto/491_dataset/mallar3/534220.wav,18.413438,/datasets/xeno_canto/491/534220.wav
mallar3,288231.wav,/datasets/xeno_canto/491_dataset/mallar3/288231.wav,9.095563,/datasets/xeno_canto/491/288231.wav
mallar3,77361.wav,/datasets/xeno_canto/491_dataset/mallar3/77361.wav,8.599375,/datasets/xeno_canto/491/77361.wav
mallar3,693028.wav,/datasets/xeno_canto/491_dataset/mallar3/693028.wav,21.552313,/datasets/xeno_canto/491/693028.wav
mallar3,550124.wav,/datasets/xeno_canto/491_dataset/mallar3/550124.wav,53.289813,/datasets/xeno_canto/491/550124.wav
mallar3,287835.wav,/datasets/xeno_canto/491_dataset/mallar3/287835.wav,8.140188,/datasets/xeno_canto/491/287835.wav
mallar3,692779.wav,/datasets/xeno_canto/491_dataset/mallar3/692779.wav,36.808938,/datasets/xeno_canto/491/692779.wav
mallar3,533822.wav,/datasets/xeno_canto/491_dataset/mallar3/533822.wav,20.662875,/datasets/xeno_canto/491/533822.wav
mallar3,72753.wav,/datasets/xeno_canto/491_dataset/mallar3/72753.wav,11.664,/datasets/xeno_canto/491/72753.wav
mallar3,285139.wav,/datasets/xeno_canto/491_dataset/mallar3/285139.wav,48.770625,/datasets/xeno_canto/491/285139.wav
mallar3,548878.wav,/datasets/xeno_canto/491_dataset/mallar3/548878.wav,17.497125,/datasets/xeno_canto/491/548878.wav
mallar3,531508.wav,/datasets/xeno_canto/491_dataset/mallar3/531508.wav,5.516688,/datasets/xeno_canto/491/531508.wav
mallar3,557294.wav,/datasets/xeno_canto/491_dataset/mallar3/557294.wav,25.419375,/datasets/xeno_canto/491/557294.wav
mallar3,282915.wav,/datasets/xeno_canto/491_dataset/mallar3/282915.wav,16.065313,/datasets/xeno_canto/491/282915.wav
mallar3,542919.wav,/datasets/xeno_canto/491_dataset/mallar3/542919.wav,12.156813,/datasets/xeno_canto/491/542919.wav
mallar3,529800.wav,/datasets/xeno_canto/491_dataset/mallar3/529800.wav,20.222688,/datasets/xeno_canto/491/529800.wav
mallar3,688595.wav,/datasets/xeno_canto/491_dataset/mallar3/688595.wav,22.841063,/datasets/xeno_canto/491/688595.wav
mallar3,280935.wav,/datasets/xeno_canto/491_dataset/mallar3/280935.wav,23.327375,/datasets/xeno_canto/491/280935.wav
mallar3,557184.wav,/datasets/xeno_canto/491_dataset/mallar3/557184.wav,9.855,/datasets/xeno_canto/491/557184.wav
mallar3,46614.wav,/datasets/xeno_canto/491_dataset/mallar3/46614.wav,12.773875,/datasets/xeno_canto/491/46614.wav
mallar3,541824.wav,/datasets/xeno_canto/491_dataset/mallar3/541824.wav,12.024,/datasets/xeno_canto/491/541824.wav
mallar3,529107.wav,/datasets/xeno_canto/491_dataset/mallar3/529107.wav,13.740438,/datasets/xeno_canto/491/529107.wav
mallar3,46613.wav,/datasets/xeno_canto/491_dataset/mallar3/46613.wav,43.180438,/datasets/xeno_canto/491/46613.wav
mallar3,555336.wav,/datasets/xeno_canto/491_dataset/mallar3/555336.wav,26.381813,/datasets/xeno_canto/491/555336.wav
mallar3,688512.wav,/datasets/xeno_canto/491_dataset/mallar3/688512.wav,22.783313,/datasets/xeno_canto/491/688512.wav
mallar3,280931.wav,/datasets/xeno_canto/491_dataset/mallar3/280931.wav,19.278375,/datasets/xeno_canto/491/280931.wav
mallar3,528280.wav,/datasets/xeno_canto/491_dataset/mallar3/528280.wav,26.84025,/datasets/xeno_canto/491/528280.wav
mallar3,279602.wav,/datasets/xeno_canto/491_dataset/mallar3/279602.wav,37.825313,/datasets/xeno_canto/491/279602.wav
mallar3,687083.wav,/datasets/xeno_canto/491_dataset/mallar3/687083.wav,25.303125,/datasets/xeno_canto/491/687083.wav
mallar3,541823.wav,/datasets/xeno_canto/491_dataset/mallar3/541823.wav,13.872,/datasets/xeno_canto/491/541823.wav
mallar3,552047.wav,/datasets/xeno_canto/491_dataset/mallar3/552047.wav,7.968875,/datasets/xeno_canto/491/552047.wav
mallar3,29280.wav,/datasets/xeno_canto/491_dataset/mallar3/29280.wav,16.248188,/datasets/xeno_canto/491/29280.wav
mallar3,686698.wav,/datasets/xeno_canto/491_dataset/mallar3/686698.wav,19.908,/datasets/xeno_canto/491/686698.wav
mallar3,541822.wav,/datasets/xeno_canto/491_dataset/mallar3/541822.wav,10.056,/datasets/xeno_canto/491/541822.wav
mallar3,527676.wav,/datasets/xeno_canto/491_dataset/mallar3/527676.wav,21.396375,/datasets/xeno_canto/491/527676.wav
mallar3,548463.wav,/datasets/xeno_canto/491_dataset/mallar3/548463.wav,11.517125,/datasets/xeno_canto/491/548463.wav
mallar3,545821.wav,/datasets/xeno_canto/491_dataset/mallar3/545821.wav,34.40125,/datasets/xeno_canto/491/545821.wav
mallar3,26970.wav,/datasets/xeno_canto/491_dataset/mallar3/26970.wav,11.650625,/datasets/xeno_canto/491/26970.wav
mallar3,278351.wav,/datasets/xeno_canto/491_dataset/mallar3/278351.wav,21.387438,/datasets/xeno_canto/491/278351.wav
mallar3,684192.wav,/datasets/xeno_canto/491_dataset/mallar3/684192.wav,7.418813,/datasets/xeno_canto/491/684192.wav
mallar3,541821.wav,/datasets/xeno_canto/491_dataset/mallar3/541821.wav,20.664,/datasets/xeno_canto/491/541821.wav
mallar3,26967.wav,/datasets/xeno_canto/491_dataset/mallar3/26967.wav,40.96,/datasets/xeno_canto/491/26967.wav
mallar3,546772.wav,/datasets/xeno_canto/491_dataset/mallar3/546772.wav,15.815,/datasets/xeno_canto/491/546772.wav
mallar3,525288.wav,/datasets/xeno_canto/491_dataset/mallar3/525288.wav,13.128,/datasets/xeno_canto/491/525288.wav
mallar3,682788.wav,/datasets/xeno_canto/491_dataset/mallar3/682788.wav,22.767625,/datasets/xeno_canto/491/682788.wav
mallar3,542436.wav,/datasets/xeno_canto/491_dataset/mallar3/542436.wav,44.5,/datasets/xeno_canto/491/542436.wav
mallar3,546299.wav,/datasets/xeno_canto/491_dataset/mallar3/546299.wav,19.0955,/datasets/xeno_canto/491/546299.wav
mallar3,26966.wav,/datasets/xeno_canto/491_dataset/mallar3/26966.wav,102.818,/datasets/xeno_canto/491/26966.wav
mallar3,541812.wav,/datasets/xeno_canto/491_dataset/mallar3/541812.wav,13.536,/datasets/xeno_canto/491/541812.wav
mallar3,682787.wav,/datasets/xeno_canto/491_dataset/mallar3/682787.wav,24.793125,/datasets/xeno_canto/491/682787.wav
mallar3,522743.wav,/datasets/xeno_canto/491_dataset/mallar3/522743.wav,12.622063,/datasets/xeno_canto/491/522743.wav
mallar3,545309.wav,/datasets/xeno_canto/491_dataset/mallar3/545309.wav,22.89225,/datasets/xeno_canto/491/545309.wav
mallar3,277608.wav,/datasets/xeno_canto/491_dataset/mallar3/277608.wav,8.976,/datasets/xeno_canto/491/277608.wav
mallar3,541173.wav,/datasets/xeno_canto/491_dataset/mallar3/541173.wav,37.163938,/datasets/xeno_canto/491/541173.wav
mallar3,540531.wav,/datasets/xeno_canto/491_dataset/mallar3/540531.wav,117.09825,/datasets/xeno_canto/491/540531.wav
mallar3,681157.wav,/datasets/xeno_canto/491_dataset/mallar3/681157.wav,8.074,/datasets/xeno_canto/491/681157.wav
mallar3,522742.wav,/datasets/xeno_canto/491_dataset/mallar3/522742.wav,9.006563,/datasets/xeno_canto/491/522742.wav
mallar3,680627.wav,/datasets/xeno_canto/491_dataset/mallar3/680627.wav,21.080813,/datasets/xeno_canto/491/680627.wav
mallar3,522286.wav,/datasets/xeno_canto/491_dataset/mallar3/522286.wav,27.7145,/datasets/xeno_canto/491/522286.wav
mallar3,25717.wav,/datasets/xeno_canto/491_dataset/mallar3/25717.wav,10.29225,/datasets/xeno_canto/491/25717.wav
mallar3,543887.wav,/datasets/xeno_canto/491_dataset/mallar3/543887.wav,5.825313,/datasets/xeno_canto/491/543887.wav
mallar3,699237.wav,/datasets/xeno_canto/491_dataset/mallar3/699237.wav,10.501188,/datasets/xeno_canto/491/699237.wav
mallar3,543175.wav,/datasets/xeno_canto/491_dataset/mallar3/543175.wav,22.544,/datasets/xeno_canto/491/543175.wav
mallar3,536604.wav,/datasets/xeno_canto/491_dataset/mallar3/536604.wav,22.09025,/datasets/xeno_canto/491/536604.wav
mallar3,678785.wav,/datasets/xeno_canto/491_dataset/mallar3/678785.wav,6.371938,/datasets/xeno_canto/491/678785.wav
mallar3,520114.wav,/datasets/xeno_canto/491_dataset/mallar3/520114.wav,60.16,/datasets/xeno_canto/491/520114.wav
mallar3,696660.wav,/datasets/xeno_canto/491_dataset/mallar3/696660.wav,38.667313,/datasets/xeno_canto/491/696660.wav
mallar3,542922.wav,/datasets/xeno_canto/491_dataset/mallar3/542922.wav,20.6535,/datasets/xeno_canto/491/542922.wav
mallar3,678423.wav,/datasets/xeno_canto/491_dataset/mallar3/678423.wav,26.486688,/datasets/xeno_canto/491/678423.wav
mallar3,504781.wav,/datasets/xeno_canto/491_dataset/mallar3/504781.wav,13.358875,/datasets/xeno_canto/491/504781.wav
mallar3,694834.wav,/datasets/xeno_canto/491_dataset/mallar3/694834.wav,57.304375,/datasets/xeno_canto/491/694834.wav
mallar3,678422.wav,/datasets/xeno_canto/491_dataset/mallar3/678422.wav,17.396313,/datasets/xeno_canto/491/678422.wav
mallar3,538704.wav,/datasets/xeno_canto/491_dataset/mallar3/538704.wav,9.534688,/datasets/xeno_canto/491/538704.wav
mallar3,470120.wav,/datasets/xeno_canto/491_dataset/mallar3/470120.wav,18.985,/datasets/xeno_canto/491/470120.wav
mallar3,538206.wav,/datasets/xeno_canto/491_dataset/mallar3/538206.wav,12.456,/datasets/xeno_canto/491/538206.wav
mallar3,678112.wav,/datasets/xeno_canto/491_dataset/mallar3/678112.wav,11.41075,/datasets/xeno_canto/491/678112.wav
mallar3,529013.wav,/datasets/xeno_canto/491_dataset/mallar3/529013.wav,18.687313,/datasets/xeno_canto/491/529013.wav
mallar3,514863.wav,/datasets/xeno_canto/491_dataset/mallar3/514863.wav,17.594438,/datasets/xeno_canto/491/514863.wav
mallar3,691054.wav,/datasets/xeno_canto/491_dataset/mallar3/691054.wav,18.409188,/datasets/xeno_canto/491/691054.wav
mallar3,266809.wav,/datasets/xeno_canto/491_dataset/mallar3/266809.wav,12.277563,/datasets/xeno_canto/491/266809.wav
mallar3,677916.wav,/datasets/xeno_canto/491_dataset/mallar3/677916.wav,5.518375,/datasets/xeno_canto/491/677916.wav
mallar3,534192.wav,/datasets/xeno_canto/491_dataset/mallar3/534192.wav,43.872,/datasets/xeno_canto/491/534192.wav
mallar3,528290.wav,/datasets/xeno_canto/491_dataset/mallar3/528290.wav,35.495438,/datasets/xeno_canto/491/528290.wav
mallar3,513046.wav,/datasets/xeno_canto/491_dataset/mallar3/513046.wav,40.919875,/datasets/xeno_canto/491/513046.wav
mallar3,266808.wav,/datasets/xeno_canto/491_dataset/mallar3/266808.wav,9.691438,/datasets/xeno_canto/491/266808.wav
mallar3,683399.wav,/datasets/xeno_canto/491_dataset/mallar3/683399.wav,72.75075,/datasets/xeno_canto/491/683399.wav
mallar3,671516.wav,/datasets/xeno_canto/491_dataset/mallar3/671516.wav,17.442375,/datasets/xeno_canto/491/671516.wav
mallar3,527667.wav,/datasets/xeno_canto/491_dataset/mallar3/527667.wav,17.409813,/datasets/xeno_canto/491/527667.wav
mallar3,530119.wav,/datasets/xeno_canto/491_dataset/mallar3/530119.wav,17.675813,/datasets/xeno_canto/491/530119.wav
mallar3,260284.wav,/datasets/xeno_canto/491_dataset/mallar3/260284.wav,34.115938,/datasets/xeno_canto/491/260284.wav
mallar3,359456.wav,/datasets/xeno_canto/491_dataset/mallar3/359456.wav,10.057,/datasets/xeno_canto/491/359456.wav
mallar3,512003.wav,/datasets/xeno_canto/491_dataset/mallar3/512003.wav,10.942063,/datasets/xeno_canto/491/512003.wav
mallar3,525303.wav,/datasets/xeno_canto/491_dataset/mallar3/525303.wav,9.021313,/datasets/xeno_canto/491/525303.wav
mallar3,253172.wav,/datasets/xeno_canto/491_dataset/mallar3/253172.wav,24.47675,/datasets/xeno_canto/491/253172.wav
mallar3,671515.wav,/datasets/xeno_canto/491_dataset/mallar3/671515.wav,12.387938,/datasets/xeno_canto/491/671515.wav
mallar3,359453.wav,/datasets/xeno_canto/491_dataset/mallar3/359453.wav,10.681,/datasets/xeno_canto/491/359453.wav
mallar3,522622.wav,/datasets/xeno_canto/491_dataset/mallar3/522622.wav,6.468563,/datasets/xeno_canto/491/522622.wav
mallar3,511954.wav,/datasets/xeno_canto/491_dataset/mallar3/511954.wav,11.8245,/datasets/xeno_canto/491/511954.wav
mallar3,679068.wav,/datasets/xeno_canto/491_dataset/mallar3/679068.wav,28.285688,/datasets/xeno_canto/491/679068.wav
mallar3,525289.wav,/datasets/xeno_canto/491_dataset/mallar3/525289.wav,8.016688,/datasets/xeno_canto/491/525289.wav
mallar3,522605.wav,/datasets/xeno_canto/491_dataset/mallar3/522605.wav,6.5615,/datasets/xeno_canto/491/522605.wav
mallar3,669910.wav,/datasets/xeno_canto/491_dataset/mallar3/669910.wav,25.93775,/datasets/xeno_canto/491/669910.wav
mallar3,307939.wav,/datasets/xeno_canto/491_dataset/mallar3/307939.wav,29.309375,/datasets/xeno_canto/491/307939.wav
mallar3,511952.wav,/datasets/xeno_canto/491_dataset/mallar3/511952.wav,17.554125,/datasets/xeno_canto/491/511952.wav
mallar3,522282.wav,/datasets/xeno_canto/491_dataset/mallar3/522282.wav,13.004438,/datasets/xeno_canto/491/522282.wav
mallar3,523626.wav,/datasets/xeno_canto/491_dataset/mallar3/523626.wav,6.11625,/datasets/xeno_canto/491/523626.wav
mallar3,511471.wav,/datasets/xeno_canto/491_dataset/mallar3/511471.wav,55.215,/datasets/xeno_canto/491/511471.wav
mallar3,305100.wav,/datasets/xeno_canto/491_dataset/mallar3/305100.wav,5.825313,/datasets/xeno_canto/491/305100.wav
mallar3,512082.wav,/datasets/xeno_canto/491_dataset/mallar3/512082.wav,5.006313,/datasets/xeno_canto/491/512082.wav
mallar3,249273.wav,/datasets/xeno_canto/491_dataset/mallar3/249273.wav,6.2955,/datasets/xeno_canto/491/249273.wav
mallar3,669880.wav,/datasets/xeno_canto/491_dataset/mallar3/669880.wav,30.484438,/datasets/xeno_canto/491/669880.wav
mallar3,508333.wav,/datasets/xeno_canto/491_dataset/mallar3/508333.wav,8.913063,/datasets/xeno_canto/491/508333.wav
mallar3,203467.wav,/datasets/xeno_canto/491_dataset/mallar3/203467.wav,11.854375,/datasets/xeno_canto/491/203467.wav
mallar3,667783.wav,/datasets/xeno_canto/491_dataset/mallar3/667783.wav,17.491438,/datasets/xeno_canto/491/667783.wav
mallar3,510493.wav,/datasets/xeno_canto/491_dataset/mallar3/510493.wav,40.829375,/datasets/xeno_canto/491/510493.wav
mallar3,234891.wav,/datasets/xeno_canto/491_dataset/mallar3/234891.wav,11.729,/datasets/xeno_canto/491/234891.wav
mallar3,197326.wav,/datasets/xeno_canto/491_dataset/mallar3/197326.wav,27.169,/datasets/xeno_canto/491/197326.wav
mallar3,501602.wav,/datasets/xeno_canto/491_dataset/mallar3/501602.wav,15.0,/datasets/xeno_canto/491/501602.wav
mallar3,521562.wav,/datasets/xeno_canto/491_dataset/mallar3/521562.wav,7.134938,/datasets/xeno_canto/491/521562.wav
mallar3,676710.wav,/datasets/xeno_canto/491_dataset/mallar3/676710.wav,54.386938,/datasets/xeno_canto/491/676710.wav
mallar3,667656.wav,/datasets/xeno_canto/491_dataset/mallar3/667656.wav,7.209813,/datasets/xeno_canto/491/667656.wav
mallar3,501155.wav,/datasets/xeno_canto/491_dataset/mallar3/501155.wav,25.493063,/datasets/xeno_canto/491/501155.wav
mallar3,503954.wav,/datasets/xeno_canto/491_dataset/mallar3/503954.wav,18.62325,/datasets/xeno_canto/491/503954.wav
mallar3,661079.wav,/datasets/xeno_canto/491_dataset/mallar3/661079.wav,54.613313,/datasets/xeno_canto/491/661079.wav
mallar3,519495.wav,/datasets/xeno_canto/491_dataset/mallar3/519495.wav,18.899938,/datasets/xeno_canto/491/519495.wav
mallar3,673744.wav,/datasets/xeno_canto/491_dataset/mallar3/673744.wav,11.0745,/datasets/xeno_canto/491/673744.wav
