primary_label,secondary_label,type,latitude,longitude,scientific_name,common_name,time,url,filename,q
eurwar1,"[""'Troglodytes troglodytes'"", "" 'Sylvia communis'"", "" 'Columba palumbus'"", "" 'Fulica atra'"", "" 'Branta canadensis'""]",song,51.1955,-2.7774,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:48,//xeno-canto.org/370495,370495.wav,C
eurwar1,"[""'Emberiza schoeniclus'"", "" 'Botaurus stellaris'"", "" 'Fulica atra'""]",song,51.1924,-2.7788,Acrocephalus scirpaceus,Eurasian Reed Warbler,18:39,//xeno-canto.org/370459,370459.wav,C
eurwar1,"[""''""]",song,51.1924,-2.7788,Acrocephalus scirpaceus,Eurasian Reed Warbler,18:01,//xeno-canto.org/370457,370457.wav,C
eurwar1,"[""''""]",song,51.1569,-2.8437,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:40,//xeno-canto.org/370432,370432.wav,C
eurwar1,"[""'Emberiza schoeniclus'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:10,//xeno-canto.org/370426,370426.wav,C
eurwar1,"[""'Emberiza schoeniclus'"", "" 'Botaurus stellaris'"", "" 'Cettia cetti'"", "" 'Fulica atra'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:10,//xeno-canto.org/370425,370425.wav,C
eurwar1,"[""'Botaurus stellaris'"", "" 'Emberiza schoeniclus'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:00,//xeno-canto.org/370424,370424.wav,C
eurwar1,"[""''""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:56,//xeno-canto.org/370423,370423.wav,C
eurwar1,"[""'Cuculus canorus'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:51,//xeno-canto.org/370421,370421.wav,C
eurwar1,"[""'Cuculus canorus'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:50,//xeno-canto.org/370420,370420.wav,C
eurwar1,"[""'Emberiza schoeniclus'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:34,//xeno-canto.org/370414,370414.wav,C
eurwar1,"[""''""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:33,//xeno-canto.org/370413,370413.wav,C
eurwar1,"[""''""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:31,//xeno-canto.org/370412,370412.wav,C
eurwar1,"[""'Cettia cetti'""]",song,51.1953,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:30,//xeno-canto.org/370411,370411.wav,C
eurwar1,"[""''""]",song,51.1954,-2.7774,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:28,//xeno-canto.org/370288,370288.wav,C
eurwar1,"[""'Cettia cetti'""]",song,51.1954,-2.7774,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:22,//xeno-canto.org/370287,370287.wav,C
eurwar1,"[""'Botaurus stellaris'""]",song,51.1954,-2.7774,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:20,//xeno-canto.org/370286,370286.wav,C
eurwar1,"[""'Erithacus rubecula'"", "" 'Columba palumbus'"", "" 'Cuculus canorus'"", "" 'Cettia cetti'"", "" 'Botaurus stellaris'"", "" 'Cygnus olor'""]",song,51.193,-2.7795,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:05,//xeno-canto.org/370279,370279.wav,C
eurwar1,"[""'Phylloscopus collybita'"", "" 'Sylvia atricapilla'"", "" 'Corvus corone'""]",song,51.1947,-2.7777,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:11,//xeno-canto.org/370262,370262.wav,C
eurwar1,"[""'Troglodytes troglodytes'"", "" 'Sylvia communis'"", "" 'Cettia cetti'"", "" 'Sylvia atricapilla'"", "" 'Phylloscopus collybita'"", "" 'Coloeus monedula'"", "" 'Corvus corone'""]",song,51.1947,-2.7777,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:07,//xeno-canto.org/370261,370261.wav,C
eurwar1,"[""''""]","juvenile, song",51.1561,-2.8441,Acrocephalus scirpaceus,Eurasian Reed Warbler,13:17,//xeno-canto.org/370185,370185.wav,C
eurwar1,"[""'Emberiza schoeniclus'""]",song,51.1562,-2.8439,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:45,//xeno-canto.org/370137,370137.wav,C
eurwar1,"[""'Emberiza schoeniclus'""]",song,51.1562,-2.8439,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:42,//xeno-canto.org/370136,370136.wav,C
eurwar1,"[""''""]",song,51.1562,-2.8439,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:38,//xeno-canto.org/370135,370135.wav,C
eurwar1,"[""''""]",song,51.1562,-2.8439,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:37,//xeno-canto.org/370134,370134.wav,C
eurwar1,"[""''""]",song,35.0295,32.4263,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:00,//xeno-canto.org/363605,363605.wav,C
eurwar1,"[""''""]",song,46.6893,2.9463,Acrocephalus scirpaceus,Eurasian Reed Warbler,15:00,//xeno-canto.org/346553,346553.wav,C
eurwar1,"[""''""]",song,50.0125,14.3279,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:00,//xeno-canto.org/340117,340117.wav,C
eurwar1,"[""''""]",call,37.0951,-6.0386,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/337596,337596.wav,C
eurwar1,"[""'Corvus cornix'""]","call, juvenile",34.6325,32.9302,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:30,//xeno-canto.org/330944,330944.wav,C
eurwar1,"[""'Anser anser'""]",song,59.6585,17.3931,Acrocephalus scirpaceus,Eurasian Reed Warbler,03:00,//xeno-canto.org/330754,330754.wav,C
eurwar1,"[""''""]",song,51.6663,-4.1234,Acrocephalus scirpaceus,Eurasian Reed Warbler,10:00,//xeno-canto.org/330311,330311.wav,C
eurwar1,"[""''""]","juvenile, song",42.1278,14.3771,Acrocephalus scirpaceus,Eurasian Reed Warbler,14:00,//xeno-canto.org/323718,323718.wav,C
eurwar1,"[""''""]",song,52.727,6.5058,Acrocephalus scirpaceus,Eurasian Reed Warbler,19:00,//xeno-canto.org/321780,321780.wav,C
eurwar1,"[""'Troglodytes troglodytes'"", "" 'Turdus philomelos'""]","male, song",52.1939,5.5071,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/321369,321369.wav,C
eurwar1,"[""''""]",song,55.5618,12.5638,Acrocephalus scirpaceus,Eurasian Reed Warbler,18:20,//xeno-canto.org/316692,316692.wav,C
eurwar1,"[""'Fulica atra'"", "" 'Corvus cornix'""]",song,55.5618,12.5638,Acrocephalus scirpaceus,Eurasian Reed Warbler,18:30,//xeno-canto.org/316691,316691.wav,C
eurwar1,"[""''""]",song,51.5711,-0.0854,Acrocephalus scirpaceus,Eurasian Reed Warbler,15:30,//xeno-canto.org/315713,315713.wav,C
eurwar1,"[""''""]",song,46.978,7.0432,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:30,//xeno-canto.org/315350,315350.wav,C
eurwar1,"[""''""]","call, male, song",37.0951,-6.0386,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/310402,310402.wav,C
eurwar1,"[""''""]",call,37.0951,-6.0386,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/310400,310400.wav,C
eurwar1,"[""''""]",call,37.0951,-6.0386,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/310397,310397.wav,C
eurwar1,"[""'Gallinula chloropus'""]",call,33.4742,8.9506,Acrocephalus scirpaceus,Eurasian Reed Warbler,17:05,//xeno-canto.org/309634,309634.wav,C
eurwar1,"[""''""]",call,37.0951,-6.0386,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/291125,291125.wav,C
eurwar1,"[""''""]",call,37.0951,-6.0386,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/289865,289865.wav,C
eurwar1,"[""''""]",call,37.3533,-5.8855,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/285138,285138.wav,C
eurwar1,"[""''""]",song,52.0075,4.6538,Acrocephalus scirpaceus,Eurasian Reed Warbler,10:30,//xeno-canto.org/252348,252348.wav,C
eurwar1,"[""'Fringilla coelebs'"", "" 'Turdus merula'"", "" 'Chloris chloris'"", "" 'Apus apus'"", "" 'Passer domesticus'"", "" 'Sylvia atricapilla'""]",song,47.3388,7.8398,Acrocephalus scirpaceus,Eurasian Reed Warbler,12:41,//xeno-canto.org/247882,247882.wav,C
eurwar1,"[""''""]",song,51.6914,14.1216,Acrocephalus scirpaceus,Eurasian Reed Warbler,12:00,//xeno-canto.org/246214,246214.wav,C
eurwar1,"[""'Luscinia megarhynchos'""]",song,44.8986,8.8266,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/239665,239665.wav,C
eurwar1,"[""'Erithacus rubecula'""]",song,47.4459,-0.4685,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/238565,238565.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:02,//xeno-canto.org/209798,209798.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:00,//xeno-canto.org/209797,209797.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:58,//xeno-canto.org/209796,209796.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:52,//xeno-canto.org/209795,209795.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:49,//xeno-canto.org/209794,209794.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:46,//xeno-canto.org/209792,209792.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:40,//xeno-canto.org/209791,209791.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5375,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:37,//xeno-canto.org/209790,209790.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5373,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:31,//xeno-canto.org/209789,209789.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5373,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:23,//xeno-canto.org/209788,209788.wav,C
eurwar1,"[""''""]","male, song",51.9004,-0.5373,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:20,//xeno-canto.org/209787,209787.wav,C
eurwar1,"[""''""]",song,39.7741,44.7698,Acrocephalus scirpaceus,Eurasian Reed Warbler,12:00,//xeno-canto.org/206616,206616.wav,C
eurwar1,"[""''""]",alarm call,51.6214,4.5843,Acrocephalus scirpaceus,Eurasian Reed Warbler,19:58,//xeno-canto.org/195190,195190.wav,C
eurwar1,"[""'Hydroprogne caspia'""]",call,58.104,24.473,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:00,//xeno-canto.org/193625,193625.wav,C
eurwar1,"[""''""]",alarm call,51.0381,41.5564,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:30,//xeno-canto.org/193610,193610.wav,C
eurwar1,"[""'Hirundo rustica'"", "" 'Cyanistes caeruleus'""]",song,54.4943,-6.3824,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:30,//xeno-canto.org/191400,191400.wav,C
eurwar1,"[""''""]","call, song",54.7506,25.318,Acrocephalus scirpaceus,Eurasian Reed Warbler,20:44,//xeno-canto.org/183478,183478.wav,C
eurwar1,"[""''""]",song,46.1961,6.0944,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:30,//xeno-canto.org/181164,181164.wav,C
eurwar1,"[""''""]",song,52.3116,13.7583,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:02,//xeno-canto.org/177013,177013.wav,C
eurwar1,"[""'Cuculus canorus'"", "" 'Phylloscopus collybita'""]",song,46.338,6.137,Acrocephalus scirpaceus,Eurasian Reed Warbler,12:30,//xeno-canto.org/176776,176776.wav,C
eurwar1,"[""''""]",call,33.1033,35.6092,Acrocephalus scirpaceus,Eurasian Reed Warbler,9:30,//xeno-canto.org/155896,155896.wav,C
eurwar1,"[""''""]","juvenile, song",46.7217,4.9384,Acrocephalus scirpaceus,Eurasian Reed Warbler,12:00,//xeno-canto.org/147942,147942.wav,C
eurwar1,"[""''""]",song,55.2518,46.4486,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:30,//xeno-canto.org/147904,147904.wav,C
eurwar1,"[""''""]",song,55.2515,46.4494,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/147903,147903.wav,C
eurwar1,"[""''""]",song,55.2515,46.4494,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/147902,147902.wav,C
eurwar1,"[""''""]","alarm call, begging call, call",46.1323,5.9406,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/144451,144451.wav,C
eurwar1,"[""'Cuculus canorus'"", "" 'Turdus merula'"", "" 'Ixobrychus minutus'""]",song,46.1323,5.9406,Acrocephalus scirpaceus,Eurasian Reed Warbler,20:30,//xeno-canto.org/133702,133702.wav,C
eurwar1,"[""'Erithacus rubecula'""]",song,52.2974,-2.0984,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:30,//xeno-canto.org/132356,132356.wav,C
eurwar1,"[""''""]","Some wind, song",44.645,-1.0337,Acrocephalus scirpaceus,Eurasian Reed Warbler,12:00,//xeno-canto.org/131440,131440.wav,C
eurwar1,"[""''""]",song,33.1033,35.6092,Acrocephalus scirpaceus,Eurasian Reed Warbler,8:30,//xeno-canto.org/122109,122109.wav,C
eurwar1,"[""''""]",call,33.1033,35.6092,Acrocephalus scirpaceus,Eurasian Reed Warbler,9:00,//xeno-canto.org/122107,122107.wav,C
eurwar1,"[""'Phylloscopus trochilus'"", "" 'Troglodytes troglodytes'"", "" 'Turdus merula'""]",song,52.1009,4.4339,Acrocephalus scirpaceus,Eurasian Reed Warbler,20:38,//xeno-canto.org/61909,61909.wav,C
eurwar1,"[""''""]",song,52.1348,4.3331,Acrocephalus scirpaceus,Eurasian Reed Warbler,14:24,//xeno-canto.org/61907,61907.wav,C
eurwar1,"[""''""]",song,52.101,4.434,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:30,//xeno-canto.org/54518,54518.wav,C
eurwar1,"[""''""]",song,52.101,4.434,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:30,//xeno-canto.org/54517,54517.wav,C
eurwar1,"[""''""]",Song,48.9062,16.5926,Acrocephalus scirpaceus,Eurasian Reed Warbler,23.30,//xeno-canto.org/42316,42316.wav,C
eurwar1,"[""'Tchagra senegalus'""]",Call,-13.1834,31.7501,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:00,//xeno-canto.org/41453,41453.wav,C
eurwar1,"[""''""]",Song,59.581111,17.914925,Acrocephalus scirpaceus,Eurasian Reed Warbler,8:35,//xeno-canto.org/28666,28666.wav,C
eurwar1,"[""''""]","adult, male, song",59.3332,18.0195,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:30,//xeno-canto.org/658621,658621.wav,D
eurwar1,"[""''""]","adult, male, song",59.3332,18.0195,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:30,//xeno-canto.org/658620,658620.wav,D
eurwar1,"[""''""]","adult, male, song",59.3332,18.0195,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:30,//xeno-canto.org/658619,658619.wav,D
eurwar1,"[""'Larus canus'""]",song,59.3396,17.1813,Acrocephalus scirpaceus,Eurasian Reed Warbler,15:40,//xeno-canto.org/658583,658583.wav,D
eurwar1,"[""''""]",song,57.1914,16.9356,Acrocephalus scirpaceus,Eurasian Reed Warbler,18:00,//xeno-canto.org/653975,653975.wav,D
eurwar1,"[""''""]",song,49.2128,-0.1819,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:00,//xeno-canto.org/649729,649729.wav,D
eurwar1,"[""'Troglodytes troglodytes'"", "" 'Columba palumbus'""]",song,50.5795,-1.3063,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:30,//xeno-canto.org/620369,620369.wav,D
eurwar1,"[""''""]","adult, male, song",52.6833,-8.9251,Acrocephalus scirpaceus,Eurasian Reed Warbler,19:30,//xeno-canto.org/567752,567752.wav,D
eurwar1,"[""''""]","adult, male, song",37.0361,-4.846,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:00,//xeno-canto.org/567389,567389.wav,D
eurwar1,"[""''""]","adult, song",51.9981,4.5004,Acrocephalus scirpaceus,Eurasian Reed Warbler,15:05,//xeno-canto.org/503636,503636.wav,D
eurwar1,"[""''""]","begging call, juvenile",40.9659,-8.6478,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:57,//xeno-canto.org/495211,495211.wav,D
eurwar1,"[""''""]",song,56.7451,12.6311,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:30,//xeno-canto.org/489487,489487.wav,D
eurwar1,"[""''""]",song,59.3438,17.1923,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:23,//xeno-canto.org/486920,486920.wav,D
eurwar1,"[""'Acrocephalus arundinaceus'""]",alarm call,51.5648,17.4681,Acrocephalus scirpaceus,Eurasian Reed Warbler,17:00,//xeno-canto.org/482668,482668.wav,D
eurwar1,"[""''""]",song,59.3395,17.1815,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:00,//xeno-canto.org/477514,477514.wav,D
eurwar1,"[""'Cettia cetti'"", "" 'Branta canadensis'"", "" 'Botaurus stellaris'"", "" 'Corvus corone'""]",song,51.1955,-2.7859,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:41,//xeno-canto.org/475875,475875.wav,D
eurwar1,"[""'Troglodytes troglodytes'"", "" 'Emberiza schoeniclus'"", "" 'Parus major'"", "" 'Corvus corone'"", "" 'Columba palumbus'"", "" 'Coloeus monedula'""]",song,51.4213,5.4732,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:51,//xeno-canto.org/473218,473218.wav,D
eurwar1,"[""'Fulica atra'"", "" 'Sylvia atricapilla'"", "" 'Columba palumbus'"", "" 'Luscinia megarhynchos'""]","mimicry, song",52.4947,13.4819,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:30,//xeno-canto.org/472140,472140.wav,D
eurwar1,"[""'Troglodytes troglodytes'"", "" 'Podiceps cristatus'""]",call,51.191,-2.7796,Acrocephalus scirpaceus,Eurasian Reed Warbler,13:50,//xeno-canto.org/470378,470378.wav,D
eurwar1,"[""''""]","male, song",60.153,-1.1493,Acrocephalus scirpaceus,Eurasian Reed Warbler,14:43,//xeno-canto.org/455210,455210.wav,D
eurwar1,"[""''""]","juvenile, song",51.1561,-2.8441,Acrocephalus scirpaceus,Eurasian Reed Warbler,13:19,//xeno-canto.org/370189,370189.wav,D
eurwar1,"[""''""]","juvenile, song",51.1561,-2.8441,Acrocephalus scirpaceus,Eurasian Reed Warbler,13:18,//xeno-canto.org/370186,370186.wav,D
eurwar1,"[""''""]",song,45.744,4.8155,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:00,//xeno-canto.org/354159,354159.wav,D
eurwar1,"[""''""]","male, song",51.5485,0.8306,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:00,//xeno-canto.org/322163,322163.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:14,//xeno-canto.org/289973,289973.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:10,//xeno-canto.org/289972,289972.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:06,//xeno-canto.org/289971,289971.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:02,//xeno-canto.org/289970,289970.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:58,//xeno-canto.org/289969,289969.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:54,//xeno-canto.org/289968,289968.wav,D
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:50,//xeno-canto.org/289967,289967.wav,D
eurwar1,"[""''""]",song,60.4843,17.7319,Acrocephalus scirpaceus,Eurasian Reed Warbler,15:30,//xeno-canto.org/252308,252308.wav,D
eurwar1,"[""''""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:24,//xeno-canto.org/203503,203503.wav,D
eurwar1,"[""'Chloris chloris'"", "" 'Emberiza schoeniclus'""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:20,//xeno-canto.org/203502,203502.wav,D
eurwar1,"[""'Emberiza schoeniclus'""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:18,//xeno-canto.org/203501,203501.wav,D
eurwar1,"[""'Emberiza schoeniclus'"", "" 'Chloris chloris'"", "" 'Turdus merula'""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:12,//xeno-canto.org/203500,203500.wav,D
eurwar1,"[""'Emberiza schoeniclus'""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:10,//xeno-canto.org/203499,203499.wav,D
eurwar1,"[""''""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:02,//xeno-canto.org/203498,203498.wav,D
eurwar1,"[""'Streptopelia turtur'"", "" 'Pica pica'""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:48,//xeno-canto.org/203497,203497.wav,D
eurwar1,"[""''""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:45,//xeno-canto.org/203496,203496.wav,D
eurwar1,"[""''""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:43,//xeno-canto.org/203495,203495.wav,D
eurwar1,"[""''""]","male, song",51.8999,-0.5387,Acrocephalus scirpaceus,Eurasian Reed Warbler,05:41,//xeno-canto.org/203494,203494.wav,D
eurwar1,"[""''""]","male, song",,,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/179032,179032.wav,D
eurwar1,"[""''""]",song,3.7989,10.0548,Acrocephalus scirpaceus,Eurasian Reed Warbler,11:00am,//xeno-canto.org/99172,99172.wav,D
eurwar1,"[""'Sylvia atricapilla'""]",subsong,50.6765,-1.2028,Acrocephalus scirpaceus,Eurasian Reed Warbler,09:55,//xeno-canto.org/652553,652553.wav,E
eurwar1,"[""'Gallinula chloropus'"", "" 'Rallus aquaticus'"", "" 'Anas platyrhynchos'""]","adult, male, song",52.6833,-8.9251,Acrocephalus scirpaceus,Eurasian Reed Warbler,19:30,//xeno-canto.org/567751,567751.wav,E
eurwar1,"[""''""]",song,59.3486,13.5221,Acrocephalus scirpaceus,Eurasian Reed Warbler,20:00,//xeno-canto.org/565068,565068.wav,E
eurwar1,"[""''""]","adult, male, song",37.5953,31.4502,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:30,//xeno-canto.org/561842,561842.wav,E
eurwar1,"[""'Corvus cornix'""]","adult, male, song",38.154,30.8462,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:30,//xeno-canto.org/561685,561685.wav,E
eurwar1,"[""''""]","adult, alarm call",51.9784,4.4034,Acrocephalus scirpaceus,Eurasian Reed Warbler,13:59,//xeno-canto.org/503640,503640.wav,E
eurwar1,"[""''""]","alarm call, begging call, female, juvenile, male",40.9659,-8.6478,Acrocephalus scirpaceus,Eurasian Reed Warbler,19:28,//xeno-canto.org/495205,495205.wav,E
eurwar1,"[""''""]",song,59.3418,17.1932,Acrocephalus scirpaceus,Eurasian Reed Warbler,6:41,//xeno-canto.org/487526,487526.wav,E
eurwar1,"[""''""]",song,59.3437,17.1924,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:28,//xeno-canto.org/486922,486922.wav,E
eurwar1,"[""''""]",song,59.3437,17.1924,Acrocephalus scirpaceus,Eurasian Reed Warbler,16:30,//xeno-canto.org/486921,486921.wav,E
eurwar1,"[""''""]",song,59.341,17.1862,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:40,//xeno-canto.org/484032,484032.wav,E
eurwar1,"[""''""]",song,59.341,17.1862,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:50,//xeno-canto.org/483666,483666.wav,E
eurwar1,"[""''""]",song,59.3395,17.1817,Acrocephalus scirpaceus,Eurasian Reed Warbler,10:30,//xeno-canto.org/477904,477904.wav,E
eurwar1,"[""''""]",song,59.3443,17.1916,Acrocephalus scirpaceus,Eurasian Reed Warbler,07:32,//xeno-canto.org/477900,477900.wav,E
eurwar1,"[""'Phylloscopus collybita'"", "" 'Phasianus colchicus'""]",song,51.0204,3.9386,Acrocephalus scirpaceus,Eurasian Reed Warbler,10:30,//xeno-canto.org/477844,477844.wav,E
eurwar1,"[""'Branta canadensis'"", "" 'Cettia cetti'"", "" 'Fulica atra'"", "" 'Acrocephalus schoenobaenus'"", "" 'Mareca strepera'"", "" 'Botaurus stellaris'"", "" 'Columba palumbus'"", "" 'Corvus corone'""]",song,51.1954,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:35,//xeno-canto.org/371267,371267.wav,E
eurwar1,"[""'Branta canadensis'"", "" 'Cettia cetti'"", "" 'Fulica atra'"", "" 'Acrocephalus schoenobaenus'"", "" 'Botaurus stellaris'"", "" 'Columba palumbus'""]",song,51.1954,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:25,//xeno-canto.org/371263,371263.wav,E
eurwar1,"[""'Branta canadensis'"", "" 'Cettia cetti'"", "" 'Botaurus stellaris'"", "" 'Fulica atra'"", "" 'Phasianus colchicus'"", "" 'Mareca strepera'""]",song,51.1954,-2.7776,Acrocephalus scirpaceus,Eurasian Reed Warbler,08:20,//xeno-canto.org/371256,371256.wav,E
eurwar1,"[""'Acrocephalus scirpaceus'"", "" 'Troglodytes troglodytes'""]",song,51.8988,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/298531,298531.wav,E
eurwar1,"[""''""]",song,51.8988,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/298528,298528.wav,E
eurwar1,"[""''""]",song,51.8988,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/298527,298527.wav,E
eurwar1,"[""''""]",song,51.8988,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,?,//xeno-canto.org/298526,298526.wav,E
eurwar1,"[""''""]","male, song",51.8985,-0.5372,Acrocephalus scirpaceus,Eurasian Reed Warbler,06:01,//xeno-canto.org/203623,203623.wav,E
